Symbol,유한양행_시가(원),유한양행_종가(원),유한양행_거래량(주),유한양행_PER(IFRS-연결),유한양행_순매수수량(개인)(주),유한양행_순매수수량(기관계)(주),유한양행_순매수수량(외국인계)(주)
2015-10-28,275000.0,280000.0,34164.0,33.63,-1128,-6478,7716
2015-10-29,285500.0,279500.0,28918.0,33.57,8368,-8883,421
2015-10-30,284000.0,283000.0,68831.0,33.99,-4119,-5463,9508
2015-11-02,283000.0,278500.0,27409.0,33.45,13939,-17150,3159
2015-11-03,279000.0,276500.0,45292.0,33.21,9937,-23660,13692
2015-11-04,279500.0,282000.0,60454.0,33.87,4961,-35596,30500
2015-11-05,283500.0,287500.0,62911.0,34.53,-103,-37928,38960
2015-11-06,296000.0,294500.0,87642.0,35.37,-8683,-41006,49809
2015-11-09,295000.0,284000.0,51054.0,34.11,7794,-29904,22151
2015-11-10,284000.0,288500.0,41311.0,34.65,-8052,-18935,27088
2015-11-11,286000.0,290500.0,36685.0,34.89,-1072,-9980,9632
2015-11-12,290000.0,290000.0,25588.0,34.83,-654,-15645,16299
2015-11-13,283000.0,286500.0,32680.0,34.41,983,-16472,15277
2015-11-16,286000.0,279500.0,42745.0,33.57,2414,-14763,12307
2015-11-17,280500.0,306000.0,70975.0,36.76,-15392,-10420,26075
2015-11-18,301000.0,282000.0,64760.0,33.87,21317,-9857,-11241
2015-11-19,284000.0,284500.0,28139.0,34.17,-1473,-808,2340
2015-11-20,284500.0,278500.0,41938.0,33.45,8723,1095,-10213
2015-11-23,277000.0,279500.0,42076.0,33.57,3417,8289,-10775
2015-11-24,280500.0,276500.0,33538.0,33.21,6529,-1927,-4742
2015-11-25,277500.0,275500.0,31835.0,33.09,6499,-9259,2720
2015-11-26,276000.0,274000.0,17052.0,32.91,5082,-1013,-4246
2015-11-27,274000.0,277000.0,31246.0,33.27,4390,-9221,4734
2015-11-30,278000.0,277000.0,92218.0,33.27,10713,-16014,5301
2015-12-01,277000.0,270500.0,87516.0,32.49,10208,-950,-9862
2015-12-02,271000.0,270000.0,57540.0,32.43,14159,-4768,-9391
2015-12-03,267500.0,269000.0,35904.0,32.31,8737,-4384,-4358
2015-12-04,267500.0,266000.0,17347.0,31.95,3593,-1318,-2109
2015-12-07,269500.0,261000.0,24646.0,31.35,7864,-2371,-5893
2015-12-08,275000.0,255500.0,44202.0,30.69,7551,1144,-6384
2015-12-09,257000.0,258500.0,13738.0,31.05,-1623,171,1525
2015-12-10,258500.0,261000.0,31631.0,31.35,-2925,594,2311
2015-12-11,263500.0,254000.0,29031.0,30.51,5868,-13196,7308
2015-12-14,250000.0,250000.0,29750.0,30.03,842,-8025,7190
2015-12-15,253500.0,254000.0,16803.0,30.51,-600,1717,-1074
2015-12-16,255500.0,260500.0,32536.0,31.29,-5066,10929,-5863
2015-12-17,261500.0,262500.0,32874.0,31.53,-744,37,707
2015-12-18,260000.0,271000.0,28893.0,32.55,-6656,7544,-719
2015-12-21,268500.0,268500.0,26416.0,32.25,4567,5247,-9844
2015-12-22,270000.0,269500.0,24264.0,32.37,-278,-1135,1418
2015-12-23,270500.0,269500.0,19138.0,32.37,1034,1554,-2589
2015-12-24,269500.0,267500.0,18314.0,32.13,1088,787,-1875
2015-12-28,266500.0,267500.0,18131.0,32.13,549,-3607,3058
2015-12-29,265000.0,273000.0,20805.0,32.79,-3895,-170,4065
2015-12-30,273000.0,272500.0,18724.0,32.73,-1541,-455,1996
2016-01-04,276000.0,272000.0,59355.0,23.57,-2328,-26584,28868
2016-01-05,270500.0,273500.0,36400.0,23.7,-2030,3259,-1229
2016-01-06,274000.0,281000.0,68150.0,24.35,-2580,-22108,24871
2016-01-07,281500.0,293000.0,57358.0,25.39,-15358,-207,15399
2016-01-08,290000.0,304000.0,58165.0,26.35,-7777,13186,-5799
2016-01-11,300000.0,296500.0,29653.0,25.7,3371,-4604,1038
2016-01-12,300000.0,292000.0,24407.0,25.31,-2349,-3851,6200
2016-01-13,292000.0,295500.0,13855.0,25.61,-507,-436,1107
2016-01-14,292000.0,288000.0,46520.0,24.96,6965,-22459,17454
2016-01-15,291000.0,305000.0,109320.0,26.43,-1507,-5918,8825
2016-01-18,300000.0,306500.0,40420.0,26.56,2543,6261,-9017
2016-01-19,309000.0,315000.0,55280.0,27.3,5409,2935,-8621
2016-01-20,318000.0,320000.0,44768.0,27.73,-7019,1564,5927
2016-01-21,321500.0,307000.0,40274.0,26.61,7987,-2329,-5956
2016-01-22,310000.0,310500.0,23963.0,26.91,-1195,-2758,3792
2016-01-25,311500.0,316500.0,25895.0,27.43,72,-1801,1965
2016-01-26,314000.0,323000.0,55572.0,27.99,1587,1270,-3228
2016-01-27,328500.0,322000.0,48639.0,27.91,1358,-4498,2753
2016-01-28,319000.0,320000.0,24755.0,27.73,2030,-2057,-585
2016-01-29,316500.0,333000.0,47172.0,28.86,-11628,-2468,14736
2016-02-01,344000.0,335500.0,52537.0,29.08,4899,4267,-9970
2016-02-02,335500.0,329000.0,32487.0,28.51,2849,12502,-17010
2016-02-03,329000.0,330000.0,30710.0,28.6,1278,5016,-6751
2016-02-04,330500.0,328500.0,22304.0,28.47,-480,2530,-2312
2016-02-05,329500.0,322000.0,41127.0,27.91,-364,-9967,10451
2016-02-11,315000.0,317000.0,38987.0,27.47,-3001,4390,-1291
2016-02-12,308500.0,283000.0,112378.0,24.53,23706,2687,-26445
2016-02-15,285000.0,284000.0,57101.0,24.61,-3134,5726,-2530
2016-02-16,285500.0,293000.0,42769.0,25.39,973,7718,-8881
2016-02-17,291000.0,281000.0,51555.0,24.35,7214,-160,-7334
2016-02-18,289000.0,282000.0,59494.0,24.44,13499,-7014,-6605
2016-02-19,282500.0,287500.0,44948.0,24.92,-8872,6280,2784
2016-02-22,287500.0,299500.0,50567.0,25.96,-1351,15038,-14939
2016-02-23,295000.0,272500.0,147866.0,23.62,69611,-34693,-35835
2016-02-24,272500.0,267000.0,96005.0,23.14,50894,-653,-49910
2016-02-25,267500.0,272500.0,64694.0,23.62,1095,14942,-16438
2016-02-26,272500.0,263000.0,109181.0,22.79,44776,-10640,-33848
2016-02-29,261500.0,258500.0,72522.0,22.4,13356,-4083,-9530
2016-03-02,260000.0,265000.0,74681.0,22.97,2597,-2765,368
2016-03-03,270500.0,282500.0,189811.0,24.48,-13308,43444,-31073
2016-03-04,280500.0,280000.0,98254.0,24.27,6075,20191,-28643
2016-03-07,280500.0,276000.0,69104.0,23.92,9627,-5410,-3588
2016-03-08,276500.0,276500.0,54247.0,23.96,-2648,4063,-1405
2016-03-09,276500.0,279000.0,46855.0,24.18,-1265,5921,-4977
2016-03-10,279000.0,282000.0,59021.0,24.44,-3643,-4236,7873
2016-03-11,280500.0,277000.0,46780.0,24.01,12945,-6753,-6573
2016-03-14,280000.0,280500.0,30113.0,24.31,-4264,3252,314
2016-03-15,278500.0,275500.0,43714.0,23.88,13266,11171,-24440
2016-03-16,276500.0,285500.0,43232.0,24.74,-11829,9855,940
2016-03-17,286500.0,280500.0,118360.0,24.31,10218,10145,-20414
2016-03-18,280500.0,283000.0,44020.0,24.53,2532,3088,-5622
2016-03-21,286000.0,278500.0,59930.0,24.14,17231,-26044,8851
2016-03-22,277000.0,275000.0,40777.0,23.83,10570,-4755,-5780
2016-03-23,275000.0,275000.0,24195.0,23.83,2625,2875,-6123
2016-03-24,273000.0,271000.0,23656.0,23.49,4165,2442,-6591
2016-03-25,269500.0,277500.0,26554.0,24.05,-9500,6638,2403
2016-03-28,280000.0,277000.0,14337.0,24.01,713,1457,-2294
2016-03-29,275000.0,274500.0,25522.0,23.79,6354,2651,-9125
2016-03-30,276000.0,275500.0,37366.0,23.88,2897,-6966,4074
2016-03-31,276000.0,280500.0,50145.0,24.31,-10834,16064,-4726
2016-04-01,280500.0,281000.0,33085.0,24.35,2652,4905,-7549
2016-04-04,279000.0,280500.0,28381.0,24.31,768,5301,-6049
2016-04-05,280000.0,285000.0,57970.0,24.7,-7660,21211,-14086
2016-04-06,283000.0,283000.0,49837.0,24.53,-265,12529,-13625
2016-04-07,285000.0,290000.0,67837.0,25.13,-8598,21041,-12759
2016-04-08,287000.0,294000.0,77536.0,25.48,-6766,20445,-12894
2016-04-11,293000.0,293000.0,42312.0,25.39,-1163,1819,-171
2016-04-12,293000.0,302000.0,75878.0,26.17,-8417,28520,-19063
2016-04-14,299000.0,302000.0,49804.0,26.17,-1663,1317,696
2016-04-15,300500.0,311000.0,52805.0,26.95,-11607,6384,5036
2016-04-18,306500.0,309000.0,29192.0,26.78,3356,-2307,-1468
2016-04-19,309500.0,303500.0,42051.0,26.3,-5063,-3763,9689
2016-04-20,302000.0,303000.0,37166.0,26.26,-6809,-3462,10195
2016-04-21,302000.0,308500.0,23494.0,26.74,324,-2666,2935
2016-04-22,307500.0,304500.0,28934.0,26.39,1282,358,-1080
2016-04-25,301000.0,308000.0,36104.0,26.69,-6809,3817,3312
2016-04-26,304500.0,304000.0,14106.0,26.35,-46,1703,-1628
2016-04-27,302000.0,302500.0,19503.0,26.22,-880,2189,-1313
2016-04-28,303000.0,306500.0,34603.0,26.56,-409,8734,-8379
2016-04-29,306000.0,292000.0,68162.0,25.31,26973,-21380,-6076
2016-05-02,293000.0,283500.0,55788.0,24.57,8748,-18853,12676
2016-05-03,284000.0,287000.0,30452.0,24.87,244,3706,-1820
2016-05-04,282500.0,285500.0,42678.0,24.74,3687,-4852,3974
2016-05-09,284000.0,288500.0,27165.0,25.0,-5430,6615,-869
2016-05-10,288500.0,300000.0,34572.0,26.0,-14345,10635,3537
2016-05-11,300000.0,303000.0,25428.0,26.26,-5740,7038,-1266
2016-05-12,302500.0,302500.0,24910.0,26.22,-4925,-823,5720
2016-05-13,304500.0,306000.0,19426.0,26.52,-4712,1233,3479
2016-05-16,305000.0,303000.0,20999.0,26.26,-1648,-329,1993
2016-05-17,301500.0,300500.0,17793.0,26.04,-227,-1167,1373
2016-05-18,298500.0,297000.0,32107.0,25.74,2270,-4823,2553
2016-05-19,293500.0,291500.0,21910.0,25.26,4248,-4295,34
2016-05-20,292500.0,292500.0,45770.0,25.35,6805,-3207,-3801
2016-05-23,295000.0,296500.0,35921.0,25.7,-5608,1768,3840
2016-05-24,296500.0,292500.0,26089.0,25.35,905,-836,-69
2016-05-25,293000.0,299500.0,45009.0,25.96,-7339,5552,741
2016-05-26,302000.0,300500.0,27983.0,26.04,1619,2168,-4750
2016-05-27,302000.0,304500.0,29227.0,26.39,-12388,2281,10067
2016-05-30,306500.0,315500.0,48320.0,27.34,-14986,7141,7424
2016-05-31,314000.0,317000.0,103856.0,27.47,-1780,10409,-8619
2016-06-01,314000.0,318500.0,28456.0,27.6,-4889,794,4095
2016-06-02,315000.0,313000.0,28351.0,27.13,-449,-4011,4450
2016-06-03,315000.0,316000.0,21833.0,27.39,-2936,2677,260
2016-06-07,315000.0,318500.0,39944.0,27.6,-3250,-7175,13388
2016-06-08,318000.0,329000.0,59419.0,28.51,-18154,2413,14891
2016-06-09,329000.0,326500.0,50706.0,28.3,1667,-6229,4618
2016-06-10,328500.0,329000.0,26429.0,28.51,-3528,-2526,6042
2016-06-13,325000.0,321000.0,26111.0,27.82,1701,-3609,2148
2016-06-14,323000.0,317000.0,33870.0,27.47,-20,-7029,6959
2016-06-15,315500.0,317500.0,28594.0,27.52,630,-847,367
2016-06-16,315500.0,308000.0,29931.0,26.69,5769,-6756,1035
2016-06-17,310000.0,303000.0,37878.0,26.26,8618,-16314,7701
2016-06-20,308000.0,309000.0,20664.0,26.78,-1092,2090,-928
2016-06-21,307500.0,310500.0,30087.0,26.91,5231,-16214,10031
2016-06-22,312000.0,310000.0,15401.0,26.87,1221,5393,-6613
2016-06-23,306500.0,303000.0,20525.0,26.26,7115,-4325,-2790
2016-06-24,306500.0,303500.0,58141.0,26.3,-3966,-593,4455
2016-06-27,302500.0,305500.0,29662.0,26.48,-848,2131,-1335
2016-06-28,305000.0,304000.0,34135.0,26.35,8445,-12601,4049
2016-06-29,304000.0,302000.0,36613.0,26.17,14652,-19116,4264
2016-06-30,303500.0,306000.0,32221.0,26.52,-6104,1319,4646
2016-07-01,304000.0,306000.0,26959.0,26.52,3637,-2632,-1036
2016-07-04,307000.0,307500.0,31681.0,26.65,4336,-9026,4654
2016-07-05,306500.0,308500.0,29355.0,26.74,2982,-7376,4378
2016-07-06,308500.0,305500.0,33173.0,26.48,5662,1402,-7377
2016-07-07,307500.0,314500.0,42995.0,27.26,-9809,2253,7400
2016-07-08,312000.0,315500.0,23011.0,27.34,-2880,10943,-8312
2016-07-11,319500.0,318500.0,24825.0,27.6,-1454,-1862,3194
2016-07-12,316000.0,318500.0,27844.0,27.6,-5182,617,4466
2016-07-13,318500.0,315000.0,44467.0,27.3,1647,-7251,5725
2016-07-14,316500.0,322000.0,40151.0,27.91,-11921,8433,5091
2016-07-15,322000.0,318500.0,41991.0,27.6,6407,-8379,2072
2016-07-18,315500.0,313000.0,22975.0,27.13,1741,-97,-884
2016-07-19,313500.0,313000.0,17501.0,27.13,-277,-7088,7417
2016-07-20,312500.0,314000.0,20239.0,27.21,-483,-1590,2475
2016-07-21,312000.0,316000.0,25804.0,27.39,-4361,1181,3064
2016-07-22,314000.0,305000.0,39196.0,26.43,14268,-2815,-11494
2016-07-25,302000.0,297000.0,40122.0,25.74,12414,-10353,-2104
2016-07-26,296500.0,300500.0,49070.0,26.04,5879,6634,-12729
2016-07-27,302000.0,293500.0,78172.0,25.44,7702,-15906,8388
2016-07-28,298000.0,294000.0,89710.0,25.48,11029,-19020,7931
2016-07-29,298000.0,306000.0,110564.0,26.52,-20547,-22806,43953
