Symbol,동국제강_시가(원),동국제강_종가(원),동국제강_거래량(주),동국제강_PER(IFRS-연결),동국제강_순매수수량(개인)(주),동국제강_순매수수량(기관계)(주),동국제강_순매수수량(외국인계)(주)
2010-11-02,26000.0,25850.0,266459.0,27.6,68117,-62808,-8289
2010-11-03,26000.0,27300.0,636261.0,29.14,-130697,-30143,133590
2010-11-04,27400.0,27100.0,487747.0,28.93,54064,-67415,-38969
2010-11-05,27300.0,27350.0,366444.0,29.2,-112990,58593,39627
2010-11-08,27550.0,27750.0,624257.0,29.62,-29960,4580,30720
2010-11-09,27750.0,26900.0,460949.0,28.72,81810,-33360,-49820
2010-11-10,26700.0,27100.0,351614.0,28.93,-65660,54780,19030
2010-11-11,27100.0,26400.0,519909.0,28.18,52667,66798,-142925
2010-11-12,26750.0,26300.0,536011.0,28.08,-11315,-55403,82958
2010-11-15,26050.0,26300.0,495083.0,28.08,23090,71378,-97118
2010-11-16,25950.0,26050.0,361887.0,27.81,-4385,69429,-3334
2010-11-17,25750.0,27000.0,419767.0,28.82,-202472,118262,42170
2010-11-18,26900.0,27350.0,406721.0,29.2,-120247,200739,-85642
2010-11-19,27350.0,28450.0,1139167.0,30.37,-716167,600585,132540
2010-11-22,28500.0,28500.0,566148.0,30.43,-136728,188338,-79630
2010-11-23,28500.0,28100.0,363188.0,30.0,-64295,111295,-30370
2010-11-24,27000.0,27750.0,489376.0,29.62,-71977,108787,-41530
2010-11-25,27950.0,28750.0,473321.0,30.69,-65656,111796,-50410
2010-11-26,29000.0,28100.0,731525.0,30.0,-255360,271670,-36440
2010-11-29,28400.0,27650.0,524177.0,29.52,-4911,-21229,-6580
2010-11-30,27600.0,28500.0,484356.0,30.43,-125835,62028,63087
2010-12-01,28500.0,29050.0,586620.0,31.01,-164976,116606,48070
2010-12-02,29250.0,29050.0,520988.0,31.01,42838,19372,-53310
2010-12-03,29100.0,29000.0,349692.0,30.96,-39714,51700,-22190
2010-12-06,29000.0,28150.0,336966.0,30.05,32263,-52636,19573
2010-12-07,28000.0,29350.0,530469.0,31.33,-124195,34775,86790
2010-12-08,29400.0,29500.0,487703.0,31.49,-119406,144316,-11890
2010-12-09,29750.0,30450.0,959420.0,32.51,-304196,45266,255300
2010-12-10,30350.0,30600.0,367626.0,32.67,-126229,67419,58800
2010-12-13,30800.0,30850.0,556128.0,32.93,-76251,-76009,148300
2010-12-14,31000.0,30850.0,499832.0,32.93,-35239,-205301,273730
2010-12-15,30750.0,31400.0,465036.0,33.52,-129454,46774,97470
2010-12-16,31400.0,31250.0,309102.0,33.36,-21950,-49900,62840
2010-12-17,31500.0,32650.0,949371.0,34.85,-258070,111910,108020
2010-12-20,32300.0,32700.0,585656.0,34.91,-61489,3574,14575
2010-12-21,33100.0,34550.0,960391.0,36.88,-169070,106275,42875
2010-12-22,34550.0,34450.0,498869.0,36.78,-29512,68754,-40302
2010-12-23,34200.0,33750.0,341343.0,36.03,7262,-26797,29405
2010-12-24,33750.0,33550.0,528428.0,35.82,-22785,-46173,70965
2010-12-27,33550.0,33500.0,409329.0,35.76,-28264,-19962,38826
2010-12-28,33600.0,35200.0,818094.0,37.58,-175005,64165,128680
2010-12-29,35000.0,34950.0,602016.0,37.31,-1188,103258,-103180
2010-12-30,34950.0,35100.0,504231.0,37.47,-138418,151395,-19877
2011-01-03,35200.0,34950.0,495178.0,12.94,-96293,4823,95280
2011-01-04,35100.0,35850.0,524222.0,13.28,-112907,-12724,141681
2011-01-05,35650.0,36150.0,400654.0,13.39,-75926,-19194,82350
2011-01-06,36500.0,36050.0,355129.0,13.35,-117366,67696,55620
2011-01-07,36000.0,36200.0,208652.0,13.4,-56554,8224,38510
2011-01-10,36200.0,35400.0,425149.0,13.11,16042,-65422,46920
2011-01-11,35500.0,36500.0,324412.0,13.52,-106066,-36194,140100
2011-01-12,36200.0,35350.0,386750.0,13.09,96851,-65471,7030
2011-01-13,35050.0,34750.0,738787.0,12.87,269292,-218915,38338
2011-01-14,34900.0,35450.0,529593.0,13.13,-87205,12455,60600
2011-01-17,35550.0,34400.0,514153.0,12.74,116595,-89411,-2494
2011-01-18,34150.0,33550.0,577798.0,12.42,61020,-23461,-39189
2011-01-19,31550.0,33300.0,1683337.0,12.33,-245543,11008,210811
2011-01-20,33700.0,33500.0,427423.0,12.41,-58767,3566,46381
2011-01-21,33400.0,33050.0,326782.0,12.24,-6234,-2577,34331
2011-01-24,33050.0,33800.0,331153.0,12.52,8782,2215,-6409
2011-01-25,34300.0,35050.0,801489.0,12.98,-243253,236639,6680
2011-01-26,35600.0,35700.0,977752.0,13.22,-383945,367205,-33220
2011-01-27,36350.0,36950.0,857766.0,13.68,-287961,253253,-1240
2011-01-28,37000.0,36150.0,552040.0,13.39,-45558,-13242,60092
2011-01-31,35350.0,35900.0,471681.0,13.29,-86976,83037,-27320
2011-02-01,36700.0,35900.0,359193.0,13.29,-51675,49394,-13739
2011-02-07,36650.0,38000.0,732036.0,14.07,-205178,46610,66808
2011-02-08,38050.0,37700.0,502013.0,13.96,-46850,101443,-62530
2011-02-09,37700.0,39500.0,996181.0,14.63,-437350,146335,242860
2011-02-10,39500.0,38500.0,902384.0,14.26,5518,-79859,59131
2011-02-11,39050.0,36750.0,455803.0,13.61,45727,-23231,-19806
2011-02-14,37000.0,37350.0,322038.0,13.83,-17618,-41522,64860
2011-02-15,37500.0,38050.0,338312.0,14.09,-33421,-32359,68410
2011-02-16,38100.0,39100.0,404911.0,14.48,-164075,96771,43440
2011-02-17,39200.0,37200.0,740605.0,13.78,95030,-60705,-22380
2011-02-18,36900.0,36700.0,672405.0,13.59,161678,64462,-222960
2011-02-21,36850.0,35250.0,611413.0,13.05,164859,-214402,34280
2011-02-22,34650.0,35600.0,440686.0,13.18,-100230,112250,15660
2011-02-23,35600.0,35350.0,382081.0,13.09,-17752,41495,-44813
2011-02-24,34850.0,34250.0,306008.0,12.68,33357,-29337,-16150
2011-02-25,33750.0,36000.0,420923.0,13.33,-112621,88341,39710
2011-02-28,35600.0,35700.0,253541.0,13.22,5402,78248,-74450
2011-03-02,35050.0,36000.0,222935.0,13.33,-40326,20337,29000
2011-03-03,36400.0,37150.0,385347.0,13.76,-96064,42155,78890
2011-03-04,37450.0,37150.0,271414.0,13.76,-10128,52308,-51600
2011-03-07,37050.0,35350.0,374210.0,13.09,169070,-44100,-112010
2011-03-08,35350.0,36250.0,344531.0,13.42,-104860,-28810,72370
2011-03-09,36250.0,35200.0,564574.0,13.03,249389,-304428,64221
2011-03-10,35050.0,34100.0,750217.0,12.63,330322,-219692,-74660
2011-03-11,33400.0,33450.0,410350.0,12.39,78158,-52658,-6330
2011-03-14,36000.0,37750.0,2378970.0,13.98,318085,-241167,-17905
2011-03-15,37850.0,34800.0,1716598.0,12.89,172860,-49275,-94570
2011-03-16,35600.0,34000.0,1222363.0,12.59,326465,-318031,78290
2011-03-17,32950.0,34900.0,671976.0,12.92,-129752,-35938,179330
2011-03-18,34950.0,34500.0,784145.0,12.78,151283,-90779,-16534
2011-03-21,34600.0,35000.0,447154.0,12.96,56121,-73591,14640
2011-03-22,35500.0,35200.0,530147.0,13.03,50409,-74579,20000
2011-03-23,35550.0,36400.0,925575.0,13.48,-152887,75077,47230
2011-03-24,37200.0,37550.0,907642.0,13.9,-195368,99245,87710
2011-03-25,38500.0,37550.0,833229.0,13.9,-21605,48987,-16794
2011-03-28,37900.0,38400.0,711504.0,14.22,-104179,78439,29250
2011-03-29,38750.0,39500.0,586291.0,14.63,-187930,197910,-17630
2011-03-30,40000.0,40100.0,785957.0,14.85,-261239,210179,40950
2011-03-31,40700.0,39500.0,656163.0,14.63,-79773,-40400,111013
2011-04-01,39100.0,40600.0,502900.0,15.03,-213217,64187,131440
2011-04-04,41000.0,40800.0,506262.0,15.11,-11517,54576,-47120
2011-04-05,40800.0,41200.0,234595.0,15.26,-68486,26776,38400
2011-04-06,41350.0,43000.0,712291.0,15.92,-253740,185285,71233
2011-04-07,43000.0,42900.0,369877.0,15.89,19171,-12201,-5410
2011-04-08,42500.0,42600.0,278958.0,15.77,-22755,-23615,57790
2011-04-11,42600.0,44200.0,407738.0,16.37,-183779,26529,148800
2011-04-12,44500.0,42500.0,482909.0,15.74,83993,-92173,13170
2011-04-13,43000.0,44500.0,447795.0,16.48,-121900,-73980,203000
2011-04-14,44600.0,45300.0,357933.0,16.77,-3153,-397,-6320
2011-04-15,45300.0,44000.0,550515.0,16.29,143652,-132506,6380
2011-04-18,43800.0,43450.0,461311.0,16.09,5152,-69119,83946
2011-04-19,42700.0,43100.0,503720.0,15.96,22471,18822,-20991
2011-04-20,44200.0,43350.0,533970.0,16.05,145466,-128967,-7023
2011-04-21,43950.0,43300.0,515593.0,16.03,9483,-98003,89850
2011-04-22,43300.0,43050.0,401464.0,15.94,43919,-78356,50360
2011-04-25,43900.0,45050.0,530409.0,16.68,-114349,102409,16660
2011-04-26,45600.0,44950.0,558669.0,16.64,-39648,53590,-18492
2011-04-27,45500.0,46500.0,913033.0,17.22,-352399,262394,67940
2011-04-28,46600.0,46150.0,418668.0,17.09,-39706,85480,-33440
2011-04-29,46000.0,42600.0,620498.0,15.77,104738,-80624,-26896
2011-05-02,42800.0,46450.0,612563.0,17.2,-307479,193998,116160
2011-05-03,46300.0,46800.0,797255.0,17.33,-47760,38239,-11270
2011-05-04,48000.0,46950.0,372492.0,17.39,-124877,144090,-25640
2011-05-06,46100.0,44050.0,507867.0,16.31,51645,65015,-113850
2011-05-09,43550.0,44850.0,523193.0,16.61,79301,-48070,-9371
2011-05-11,45350.0,44400.0,293474.0,16.44,11927,-21509,8520
2011-05-12,43500.0,42250.0,476993.0,15.65,198850,-157160,-41510
2011-05-13,43200.0,42500.0,222693.0,15.74,2080,15640,-22180
2011-05-16,41200.0,38500.0,922286.0,14.26,200807,5653,-203910
2011-05-17,38500.0,40000.0,446956.0,14.81,-150170,113430,32210
2011-05-18,40400.0,42150.0,425492.0,15.61,-64906,67276,5710
2011-05-19,42200.0,40050.0,401815.0,14.83,75120,27480,-102590
2011-05-20,40650.0,40250.0,343770.0,14.9,62188,-57768,23380
2011-05-23,39350.0,38450.0,397115.0,14.24,118884,2246,-120810
2011-05-24,38000.0,38750.0,245774.0,14.35,-25018,96756,-77430
2011-05-25,38900.0,36300.0,414982.0,13.44,45416,1014,-8520
2011-05-26,36900.0,39100.0,602902.0,14.48,-74465,116455,-50810
2011-05-27,39250.0,37900.0,594218.0,14.03,225614,-99494,-112820
2011-05-30,38450.0,39700.0,503171.0,14.7,-193100,147190,50810
2011-05-31,39800.0,39600.0,585272.0,14.66,39199,83012,-154881
2011-06-01,39600.0,40850.0,407414.0,15.13,-95141,104141,-16630
2011-06-02,39800.0,40850.0,489884.0,15.13,-64164,112800,-34286
2011-06-03,40900.0,39600.0,431574.0,14.66,34460,103160,-178920
2011-06-07,38550.0,38700.0,272877.0,14.33,31381,11889,-51780
2011-06-08,39300.0,38300.0,541394.0,14.18,-15102,141920,-118025
2011-06-09,38500.0,40650.0,655117.0,15.05,-134678,165818,-18560
2011-06-10,41100.0,41100.0,663664.0,15.22,-159137,224237,-55900
2011-06-13,40500.0,42100.0,523529.0,15.59,-119310,167405,-92190
2011-06-14,42300.0,43600.0,521603.0,16.15,-203771,146346,50282
2011-06-15,44000.0,43000.0,419885.0,15.92,54740,-5130,-26060
2011-06-16,42450.0,40700.0,472825.0,15.07,115234,-51534,-20580
2011-06-17,41150.0,41750.0,288981.0,15.46,-77655,8989,50176
2011-06-20,41550.0,43000.0,296376.0,15.92,-85360,90370,-19140
2011-06-21,43700.0,43650.0,503843.0,16.16,52723,27917,-20110
2011-06-22,43950.0,41400.0,1089368.0,15.33,436494,-446784,7090
2011-06-23,41000.0,41600.0,618870.0,15.4,31293,-127943,93620
2011-06-24,41600.0,41700.0,429716.0,15.44,-45325,255,54050
2011-06-27,41000.0,40700.0,239554.0,15.07,70761,-39521,5320
2011-06-28,40800.0,39600.0,710660.0,14.66,194120,-251340,53720
2011-06-29,39650.0,40250.0,521369.0,14.9,67952,11234,-63526
2011-06-30,40600.0,41000.0,345218.0,15.18,-102254,75494,27410
2011-07-01,41600.0,42250.0,489656.0,15.65,-250940,236109,14361
2011-07-04,42600.0,41250.0,494223.0,15.27,154494,-164664,8300
2011-07-05,41300.0,41550.0,413957.0,15.39,-33198,-63972,91980
2011-07-06,41600.0,42450.0,454315.0,15.72,-96238,124917,-40219
2011-07-07,42750.0,42500.0,624600.0,15.74,-37157,88272,-36313
2011-07-08,42850.0,41850.0,412910.0,15.5,61232,-129183,64231
2011-07-11,42250.0,41950.0,414179.0,15.53,15168,-44249,19141
2011-07-12,41100.0,39600.0,400375.0,14.66,196624,-149161,-33833
2011-07-13,39950.0,39600.0,352996.0,14.66,132761,-98641,-17120
2011-07-14,39600.0,38350.0,573503.0,14.2,193548,-251197,85499
2011-07-15,38400.0,39500.0,360361.0,14.63,-1579,-12611,20060
2011-07-18,39600.0,38650.0,347739.0,14.31,169794,-139371,-11623
2011-07-19,38600.0,38500.0,344135.0,14.26,146794,-118968,-36288
2011-07-20,39150.0,37650.0,580395.0,13.94,171722,-215577,25585
2011-07-21,37750.0,37000.0,558125.0,13.7,211482,-169114,-46698
2011-07-22,37550.0,38950.0,459188.0,14.42,-143941,73537,76174
2011-07-25,39250.0,38600.0,393189.0,14.29,70008,-17758,-50890
2011-07-26,39000.0,39300.0,299667.0,14.55,-8070,77416,-89576
2011-07-27,39300.0,39600.0,360886.0,14.66,-79427,50809,14568
2011-07-28,39000.0,39550.0,242859.0,14.65,-69873,18625,56728
2011-07-29,39950.0,39650.0,522235.0,14.68,-182469,209455,-18666
2011-08-01,40450.0,41150.0,455750.0,15.24,-82530,-13060,84588
2011-08-02,40400.0,40200.0,367629.0,14.89,-44083,708,62315
2011-08-03,39200.0,39650.0,347378.0,14.68,-54663,-25019,90372
2011-08-04,39250.0,36100.0,826670.0,13.37,322306,-193620,-91356
2011-08-05,33000.0,34000.0,851440.0,12.59,-34438,-257338,296932
2011-08-08,33000.0,30400.0,1217328.0,11.26,84030,-164087,63308
2011-08-09,29000.0,28500.0,1633892.0,10.55,93535,-109635,26000
2011-08-10,30550.0,28850.0,1202538.0,10.68,194836,67188,-166794
2011-08-11,26700.0,30100.0,835975.0,11.15,-102256,110926,-4870
2011-08-12,30950.0,30650.0,598862.0,11.35,33824,52050,-101394
2011-08-16,32300.0,32150.0,397405.0,11.91,-48859,108319,-62358
2011-08-17,32000.0,31900.0,313121.0,11.81,114509,-64750,-42639
2011-08-18,32200.0,29200.0,675552.0,10.81,254475,-259522,17357
2011-08-19,28000.0,28400.0,616919.0,10.52,-96334,-86483,57527
2011-08-22,27750.0,27800.0,273661.0,10.29,-16410,21210,-23450
2011-08-23,28100.0,28700.0,407835.0,10.63,43270,-41391,10321
2011-08-24,29200.0,27700.0,461355.0,10.26,118001,-88998,-2823
2011-08-25,28300.0,26150.0,718380.0,9.68,316037,-131819,-131058
2011-08-26,25900.0,27300.0,370694.0,10.11,-73338,16862,54276
2011-08-29,28400.0,30000.0,818681.0,11.11,-180964,186104,-11290
2011-08-30,31500.0,30600.0,840690.0,11.33,46715,83409,-160674
2011-08-31,30500.0,30500.0,595146.0,11.29,162914,-37169,-127315
2011-09-01,30550.0,29350.0,924482.0,10.87,238904,-121907,-104857
2011-09-02,29100.0,28650.0,872598.0,10.61,349255,-191509,-128770
2011-09-05,28000.0,27250.0,387189.0,10.09,39978,-50038,6400
2011-09-06,26400.0,26600.0,839601.0,9.85,226145,69598,-273803
2011-09-07,27800.0,30550.0,1055877.0,11.31,-293720,216040,73130
2011-09-08,31150.0,29500.0,1175283.0,10.92,192563,-78230,-120613
2011-09-09,29400.0,29550.0,758301.0,10.94,-22117,-16441,1708
2011-09-14,29200.0,27250.0,768213.0,10.09,158178,-106220,-65148
2011-09-15,28300.0,27700.0,769772.0,10.26,186179,-112744,-55710
2011-09-16,28250.0,28450.0,775171.0,10.54,-72511,-37009,58470
2011-09-19,27850.0,27700.0,355573.0,10.26,51604,-33720,4166
2011-09-20,27300.0,27500.0,514060.0,10.18,136713,-82688,-56955
2011-09-21,27300.0,27650.0,457131.0,10.24,-21831,-33219,52400
2011-09-22,26550.0,26200.0,588009.0,9.7,186126,-55056,-66870
2011-09-23,24700.0,22650.0,783250.0,8.39,233209,-87613,-108226
2011-09-26,23000.0,20300.0,828980.0,7.52,-25803,-66701,76144
2011-09-27,21050.0,22450.0,717409.0,8.31,-19726,-96800,103826
2011-09-28,22550.0,21200.0,577965.0,7.85,127009,-57591,-45558
2011-09-29,20750.0,22400.0,451208.0,8.29,-66605,32071,24944
2011-09-30,22650.0,22650.0,650028.0,8.39,134191,-91371,-46080
2011-10-04,20800.0,21300.0,393582.0,7.89,1121,-31936,34805
2011-10-05,21400.0,20000.0,593707.0,7.41,204666,-214196,-6030
2011-10-06,20850.0,20550.0,537208.0,7.61,170397,-175591,11434
2011-10-07,21550.0,22400.0,735651.0,8.29,-24530,17580,14320
2011-10-10,22600.0,22600.0,734876.0,8.37,165051,-95453,-55218
2011-10-11,23500.0,22800.0,1026621.0,8.44,13870,14890,-40490
2011-10-12,23000.0,23000.0,352096.0,8.52,19746,-17274,11188
2011-10-13,23500.0,23800.0,751628.0,8.81,-57188,-44270,99218
2011-10-14,23700.0,23300.0,709076.0,8.63,249270,-153188,-51382
2011-10-17,23850.0,23850.0,715084.0,8.83,226900,-216902,-13698
2011-10-18,23000.0,22550.0,697753.0,8.35,310119,-147410,-156639
2011-10-19,22800.0,23200.0,498061.0,8.59,-46321,-6933,36384
2011-10-20,23200.0,22850.0,947026.0,8.46,-284411,246131,40680
2011-10-21,23700.0,23950.0,587705.0,8.87,-14799,81331,-59082
2011-10-24,24100.0,24600.0,774046.0,9.11,29979,-30736,-14783
2011-10-25,24600.0,23900.0,811564.0,8.85,93765,7899,-99564
2011-10-26,23500.0,24100.0,517898.0,8.92,17628,-61338,92030
2011-10-27,24550.0,26100.0,1378135.0,9.66,-165083,159743,-1720
2011-10-28,27000.0,27100.0,1063784.0,10.04,-396736,143026,244280
2011-10-31,27150.0,26250.0,450595.0,9.72,75211,-60551,-9810
2011-11-01,25500.0,25650.0,418390.0,9.5,70118,-64658,6890
2011-11-02,24500.0,25200.0,715360.0,9.33,205890,-209110,47180
2011-11-03,25450.0,24350.0,339084.0,9.02,54310,-30630,-8190
2011-11-04,25200.0,25450.0,379415.0,9.42,-41540,-75350,94870
2011-11-07,25600.0,25450.0,330019.0,9.42,89800,-63290,10520
2011-11-08,25600.0,26300.0,631199.0,9.74,-149980,-10730,158410
2011-11-09,26850.0,26400.0,483892.0,9.78,-47401,-10489,37660
2011-11-10,25300.0,23400.0,1223466.0,8.66,475981,-141960,-319021
2011-11-11,24000.0,24150.0,342626.0,8.94,610,2840,20680
2011-11-14,24700.0,26250.0,625084.0,9.72,-209050,-1940,221390
2011-11-15,25650.0,26300.0,768476.0,9.74,-106489,9379,92420
2011-11-16,26600.0,25100.0,543834.0,9.29,143508,-8020,-121768
2011-11-17,25250.0,25350.0,437373.0,9.39,115060,-14510,-104150
2011-11-18,24550.0,24500.0,451354.0,9.07,208272,-55172,-147140
2011-11-21,24350.0,23550.0,522495.0,8.72,277007,-107757,-174450
2011-11-22,22800.0,23400.0,476536.0,8.66,198650,-154650,-40600
2011-11-23,23400.0,22400.0,535317.0,8.29,128293,-152643,20530
2011-11-24,21950.0,22350.0,263742.0,8.28,14271,-17601,4450
2011-11-25,22000.0,21950.0,279069.0,8.13,17614,-13814,-4920
2011-11-28,22250.0,22550.0,292165.0,8.35,57800,-1740,-65440
2011-11-29,22850.0,22850.0,565353.0,8.46,96918,-96258,-16850
2011-11-30,22400.0,21900.0,780992.0,8.11,151482,-30884,-129358
2011-12-01,23750.0,23600.0,1054999.0,8.74,-237114,204956,21078
2011-12-02,23700.0,23750.0,442878.0,8.79,-65761,82523,-10232
2011-12-05,23900.0,23450.0,408040.0,8.68,95471,-37361,-58090
2011-12-06,23350.0,22650.0,452894.0,8.39,137340,-55685,-79765
2011-12-07,22850.0,23100.0,317773.0,8.55,-4935,1289,2556
2011-12-08,23050.0,22850.0,351944.0,8.46,65707,-63420,1653
2011-12-09,22400.0,22450.0,273047.0,8.31,21847,-11165,418
2011-12-12,23000.0,22900.0,265610.0,8.48,12686,-20296,-8500
2011-12-13,22250.0,22400.0,260276.0,8.29,55168,-18068,-17480
2011-12-14,22350.0,22800.0,210379.0,8.44,-12340,-36610,46580
2011-12-15,22650.0,21650.0,584988.0,8.02,261213,-105714,-136369
2011-12-16,21800.0,21450.0,322894.0,7.94,108220,-7487,-89683
2011-12-19,21450.0,20200.0,709884.0,7.48,180343,-4953,-175800
2011-12-20,20200.0,20150.0,302362.0,7.46,109439,-96560,-21079
2011-12-21,20750.0,20750.0,307756.0,7.68,13019,-32529,-1100
2011-12-22,20700.0,20150.0,420785.0,7.46,205140,-22930,-195900
2011-12-23,20400.0,21100.0,491712.0,7.81,-81050,26070,25680
2011-12-26,21250.0,21300.0,273210.0,7.89,17342,-28372,11660
2011-12-27,21300.0,21050.0,288264.0,7.8,-4833,7943,2010
2011-12-28,20750.0,20400.0,285156.0,7.55,156273,-45575,-93258
2011-12-29,20100.0,20500.0,194486.0,7.59,20204,-38214,22820
2012-01-02,20350.0,20250.0,208561.0,162.83,51321,-24861,-8820
2012-01-03,20350.0,20700.0,436933.0,166.45,71418,-119618,5510
2012-01-04,20850.0,20650.0,400440.0,166.05,2790,-10450,-14940
2012-01-05,20700.0,21050.0,356390.0,169.27,-52311,27691,13740
2012-01-06,21050.0,20750.0,246081.0,166.86,13701,22120,-11261
2012-01-09,20800.0,20500.0,285954.0,164.84,56200,-8140,-13290
2012-01-10,20550.0,20850.0,384644.0,167.66,-18425,4830,-22875
2012-01-11,20850.0,20500.0,531411.0,164.84,275872,-12085,-264107
2012-01-12,20550.0,21650.0,775193.0,174.09,-149999,118780,33079
2012-01-13,21650.0,21550.0,376666.0,173.28,-34653,17573,11850
2012-01-16,21600.0,21600.0,509290.0,173.68,44956,-16036,-18520
2012-01-17,21950.0,21900.0,507901.0,176.1,56230,13470,-32180
2012-01-18,22050.0,21750.0,518475.0,174.9,-32874,28704,9950
2012-01-19,22250.0,22750.0,993417.0,182.93,-90368,62702,46086
2012-01-20,22950.0,23300.0,940612.0,187.36,-125628,79688,45190
2012-01-25,23400.0,22700.0,633921.0,182.53,64532,4528,-69170
2012-01-26,22700.0,22900.0,410431.0,184.14,5722,-2959,-2893
2012-01-27,23050.0,23000.0,366722.0,184.95,11650,-2760,-6450
2012-01-30,22700.0,22700.0,282020.0,182.53,-59063,12193,35430
2012-01-31,22750.0,23650.0,661694.0,190.17,-115123,42143,81530
2012-02-01,23750.0,24150.0,1017308.0,194.2,178932,-66822,-95200
2012-02-02,24600.0,24200.0,1156757.0,194.6,118154,-43854,-74020
2012-02-03,24400.0,24000.0,446110.0,192.98,37061,-8706,-35595
2012-02-06,24500.0,23850.0,758917.0,191.78,66969,19521,-95680
2012-02-07,24000.0,23100.0,883855.0,185.75,304920,-162223,-148047
2012-02-08,23200.0,24000.0,918425.0,192.98,58348,-42115,-4713
2012-02-09,24150.0,25250.0,2216803.0,203.04,493360,6210,-512080
2012-02-10,25450.0,24950.0,1829166.0,200.62,383103,-42323,-343060
2012-02-13,25200.0,25400.0,755980.0,204.25,155684,-46874,-117810
2012-02-14,25450.0,24650.0,836534.0,198.21,223759,-48140,-159509
2012-02-15,24700.0,25200.0,719901.0,202.64,-25810,-15890,37820
2012-02-16,24850.0,24300.0,620219.0,195.4,137258,-101370,-31678
2012-02-17,24700.0,24700.0,463263.0,198.61,10387,-4137,-14550
2012-02-20,24900.0,24750.0,763881.0,199.02,-25210,18330,3300
2012-02-21,24900.0,24450.0,532249.0,196.61,-22005,21385,-10
2012-02-22,24300.0,23900.0,581090.0,192.18,11441,-25331,13650
2012-02-23,23800.0,24250.0,426348.0,195.0,-77720,-10370,83250
2012-02-24,24150.0,23900.0,412833.0,192.18,117480,-16440,-108630
2012-02-27,24000.0,23450.0,375775.0,188.56,20975,23436,-43261
2012-02-28,23400.0,24200.0,545359.0,194.6,-8398,49018,-43690
2012-02-29,24300.0,25200.0,1323148.0,202.64,-197195,257836,-52211
2012-03-02,25300.0,24900.0,654732.0,200.22,179514,62274,-241278
2012-03-05,25150.0,25350.0,1054208.0,203.85,-10326,132368,-120422
2012-03-06,25350.0,24750.0,787813.0,199.02,2628,52230,-63428
2012-03-07,24100.0,24400.0,447236.0,196.21,14256,25890,-49106
2012-03-08,24500.0,24700.0,466962.0,198.61,7408,33135,-66813
2012-03-09,24900.0,24700.0,482524.0,198.61,-15905,108905,-97370
