Symbol,현대해상_시가(원),현대해상_종가(원),현대해상_거래량(주),현대해상_PER(IFRS-연결),현대해상_순매수수량(개인)(주),현대해상_순매수수량(기관계)(주),현대해상_순매수수량(외국인계)(주)
2007-04-02,13000.0,13450.0,883185.0,28.5,-206671,95371,91410
2007-04-03,13550.0,13400.0,660751.0,28.4,-34932,5172,-26710
2007-04-04,13550.0,13550.0,906230.0,28.71,-175270,31890,381080
2007-04-05,13650.0,13500.0,415320.0,28.61,24597,-25537,-4100
2007-04-06,13400.0,13400.0,307906.0,28.4,-18564,-13306,28870
2007-04-09,13450.0,13300.0,653995.0,28.19,261478,-189758,-7140
2007-04-10,13350.0,13150.0,633121.0,27.87,240571,-163195,28900
2007-04-11,13200.0,12850.0,1286821.0,27.23,726384,-467004,-36950
2007-04-12,12850.0,13100.0,878736.0,27.76,7036,-10216,94700
2007-04-13,13200.0,12850.0,875778.0,27.23,313512,-277412,-12130
2007-04-16,12950.0,13400.0,935222.0,28.4,-217062,70032,140110
2007-04-17,13450.0,13000.0,728695.0,27.55,154630,-220650,55720
2007-04-18,13000.0,13300.0,689157.0,28.19,-202355,159135,13950
2007-04-19,13350.0,13150.0,764768.0,27.87,-241060,-22430,261510
2007-04-20,13200.0,13100.0,775618.0,27.76,64214,-201384,138000
2007-04-23,13200.0,13600.0,1269768.0,28.82,-411770,45170,340330
2007-04-24,13650.0,13150.0,777785.0,27.87,308206,-296096,-1570
2007-04-25,13100.0,13150.0,739016.0,27.87,-49283,59923,-10640
2007-04-26,13350.0,13200.0,462814.0,27.97,-39058,77278,-27530
2007-04-27,13250.0,12700.0,622746.0,26.91,123070,13960,-128880
2007-04-30,12650.0,12600.0,347900.0,26.7,145180,-143150,-4290
2007-05-02,12600.0,13150.0,559273.0,27.87,-23090,-59930,85020
2007-05-03,13150.0,13100.0,461081.0,27.76,-97630,98510,-13970
2007-05-04,13200.0,13450.0,854950.0,28.5,-389256,235576,171540
2007-05-07,13450.0,12950.0,1277632.0,27.44,538561,-277241,-4710
2007-05-08,12950.0,12350.0,1718847.0,26.17,976238,-772308,-8750
2007-05-09,12600.0,12750.0,834159.0,27.02,-3240,40270,4210
2007-05-10,12850.0,12500.0,890841.0,26.49,204587,-103527,40840
2007-05-11,12300.0,12300.0,894245.0,26.07,315717,-205407,7500
2007-05-14,12350.0,12500.0,842591.0,26.49,-51889,23269,82000
2007-05-15,12500.0,12500.0,660640.0,26.49,-252521,211761,25360
2007-05-16,12650.0,12750.0,556640.0,27.02,-251323,185723,48380
2007-05-17,13050.0,13100.0,1198888.0,27.76,-143884,255964,-111100
2007-05-18,13150.0,13900.0,1864837.0,29.46,-1069210,1026680,-29360
2007-05-21,13750.0,14300.0,2504663.0,30.3,-600016,311481,240810
2007-05-22,14300.0,14200.0,1046838.0,30.09,-354636,259506,-5190
2007-05-23,14400.0,14150.0,859060.0,29.99,-64971,22981,40560
2007-05-25,13900.0,14600.0,694369.0,30.94,-18691,-55469,75840
2007-05-28,14800.0,14550.0,604081.0,30.83,130673,-75033,-59770
2007-05-29,14700.0,14350.0,921522.0,30.41,-62020,10090,76690
2007-05-30,14350.0,14700.0,1315947.0,31.15,-87558,141228,-52070
2007-05-31,14800.0,15300.0,2091140.0,32.42,31613,-20963,49600
2007-06-01,15500.0,15400.0,2131098.0,32.64,-263822,350467,-151985
2007-06-04,15950.0,15600.0,1082369.0,33.06,136740,9020,-131030
2007-06-05,15500.0,15650.0,775721.0,33.17,-103205,142195,-42900
2007-06-07,15350.0,16000.0,1142112.0,33.91,-103686,-4845,-3120
2007-06-08,15600.0,15250.0,810739.0,32.32,41789,-98289,46870
2007-06-11,15400.0,14750.0,716237.0,31.26,-37244,-19766,95330
2007-06-12,14700.0,14900.0,802193.0,31.58,118006,-273036,113590
2007-06-13,14800.0,15350.0,1016558.0,32.53,5679,-19969,-580
2007-06-14,15800.0,16550.0,2626980.0,35.07,64110,212570,-209900
2007-06-15,16550.0,16600.0,1288013.0,35.18,-76683,76663,-130960
2007-06-18,17000.0,17000.0,1234070.0,36.03,73935,-117535,11550
2007-06-19,17100.0,16700.0,1026478.0,35.39,14872,169738,-205560
2007-06-20,16450.0,15950.0,1113115.0,33.8,244323,-482423,269660
2007-06-21,15650.0,15950.0,978933.0,33.8,113847,-48067,-72370
2007-06-22,16250.0,15850.0,847110.0,33.59,-110766,-58306,82100
2007-06-25,15400.0,15200.0,512051.0,32.21,57867,-95367,12640
2007-06-26,15300.0,15150.0,699081.0,32.11,81585,-53865,12880
2007-06-27,15250.0,15400.0,928144.0,32.64,-279578,325208,-62310
2007-06-28,15900.0,16300.0,755205.0,34.54,-237284,261636,-107370
2007-06-29,16600.0,16700.0,875721.0,35.39,-241100,250460,-86530
2007-07-02,16800.0,17450.0,1010063.0,36.98,-274302,166422,-74080
2007-07-03,17800.0,17450.0,890298.0,36.98,-116346,150886,-221420
2007-07-04,17450.0,17200.0,1312760.0,36.45,356956,-351613,34077
2007-07-05,17250.0,17350.0,1495472.0,36.77,87501,-89871,-50240
2007-07-06,17850.0,17600.0,630015.0,37.3,52988,-87938,-20240
2007-07-09,17600.0,17500.0,723213.0,37.09,-56144,761,6500
2007-07-10,17500.0,17000.0,959815.0,36.03,423142,-268762,-75050
2007-07-11,16750.0,17000.0,954463.0,36.03,241525,46655,-365380
2007-07-12,17350.0,17850.0,1374926.0,37.83,45519,13021,-13630
2007-07-13,18300.0,18700.0,1220995.0,39.63,-416618,163998,349870
2007-07-16,18550.0,17700.0,770593.0,37.51,77473,23008,-109651
2007-07-18,17700.0,17300.0,1002760.0,36.66,358914,-86945,-280889
2007-07-19,17300.0,17250.0,1000671.0,36.56,347097,32189,-423230
2007-07-20,17550.0,17850.0,1005086.0,37.83,104980,230560,-328350
2007-07-23,17650.0,18550.0,1434755.0,39.31,-132859,187883,-57830
2007-07-24,18900.0,18650.0,984182.0,39.52,-180257,49691,121356
2007-07-25,18550.0,18600.0,867648.0,39.42,53164,42896,-5250
2007-07-26,18750.0,18150.0,1031215.0,38.46,-6880,14710,39150
2007-07-27,17400.0,17400.0,903074.0,36.87,-41787,231616,-227060
2007-07-30,17000.0,17400.0,602890.0,36.87,47990,54538,-117280
2007-07-31,17500.0,17850.0,1229707.0,37.83,-120905,701435,-514990
2007-08-01,18000.0,17600.0,2196251.0,37.3,-411465,742016,-382660
2007-08-02,18300.0,19100.0,1443356.0,40.48,-230257,241487,-24440
2007-08-03,19500.0,19100.0,1517422.0,40.48,43063,99857,-205160
2007-08-06,18700.0,18700.0,841468.0,39.63,114260,-55130,-70710
2007-08-07,19100.0,19000.0,860949.0,40.26,-98492,273982,-187730
2007-08-08,19000.0,19350.0,1037603.0,41.01,-163060,218590,-82310
2007-08-09,19600.0,19400.0,703904.0,41.11,-26026,159946,-136200
2007-08-10,18800.0,19000.0,709528.0,40.26,-278099,67951,217940
2007-08-13,19150.0,18800.0,859676.0,39.84,-215625,213755,-7850
2007-08-14,18900.0,18250.0,705761.0,38.68,-189307,211087,-30760
2007-08-16,17300.0,16750.0,1276622.0,35.5,-280340,192200,-2990
2007-08-17,16950.0,15950.0,594517.0,33.8,40847,-77407,9990
2007-08-20,16900.0,16800.0,787379.0,35.6,261418,-95468,-68420
2007-08-21,17100.0,16950.0,589270.0,35.92,-48609,-32291,23380
2007-08-22,17100.0,17500.0,559583.0,37.09,-227910,127330,23360
2007-08-23,17900.0,17500.0,646599.0,37.09,20893,7097,-77820
2007-08-24,17400.0,17750.0,323177.0,37.62,-74896,63446,15860
2007-08-27,18250.0,18450.0,622598.0,39.1,-134477,135250,-32050
2007-08-28,18300.0,18800.0,381891.0,39.84,-52482,45222,-2050
2007-08-29,17900.0,18450.0,447383.0,39.1,-8810,139850,-141600
2007-08-30,19000.0,18800.0,524376.0,39.84,-74140,87360,-27320
2007-08-31,18900.0,19200.0,524458.0,40.69,-167493,164073,6260
2007-09-03,19450.0,19050.0,551529.0,40.37,586,-11976,28030
2007-09-04,19050.0,18600.0,341290.0,39.42,1236,-33846,16230
2007-09-05,18800.0,18800.0,489881.0,39.84,-115902,142582,-13700
2007-09-06,18550.0,18600.0,356544.0,39.42,91954,-99704,2000
2007-09-07,18650.0,19000.0,638194.0,40.26,-11943,44083,-1410
2007-09-10,18450.0,18300.0,480964.0,38.78,53410,-35930,13860
2007-09-11,18300.0,18350.0,395830.0,38.89,-42307,60007,7570
2007-09-12,18400.0,18000.0,296114.0,38.15,-44512,-7488,21830
2007-09-13,18000.0,18050.0,432748.0,38.25,26493,-12893,-57510
2007-09-14,18000.0,18150.0,196078.0,38.46,-31132,-4938,18870
2007-09-17,18050.0,17950.0,319488.0,38.04,-67623,27343,27690
2007-09-18,17950.0,17300.0,540531.0,36.66,73136,-2736,-75750
2007-09-19,17900.0,17600.0,1678769.0,37.3,703446,-373505,-212560
2007-09-20,17400.0,16950.0,1351891.0,35.92,313877,-393211,82060
2007-09-21,16900.0,16850.0,1033963.0,35.71,203256,-245576,71290
2007-09-27,17100.0,17700.0,1083499.0,37.51,-61758,-361412,460980
2007-09-28,17900.0,18000.0,833589.0,38.15,48190,-132375,253690
2007-10-01,18350.0,18400.0,1010955.0,38.99,-52395,-110995,226790
2007-10-02,18700.0,18500.0,990066.0,39.2,-3700,-56770,11100
2007-10-04,18450.0,18050.0,1279327.0,38.25,196356,148477,-411963
2007-10-05,18350.0,19500.0,2097908.0,41.32,-280609,404329,-72520
2007-10-08,19900.0,20700.0,1889348.0,43.87,-291105,34265,271180
2007-10-09,20800.0,20700.0,899395.0,43.87,-62366,76056,-18720
2007-10-10,21000.0,20850.0,562711.0,44.18,-71610,124920,-73000
2007-10-11,20550.0,20450.0,1168076.0,43.34,359886,-303376,-70980
2007-10-12,20200.0,19650.0,1275914.0,41.64,226875,-399575,190160
2007-10-15,20100.0,20200.0,1256705.0,42.81,204543,-212333,153440
2007-10-16,19800.0,19400.0,700604.0,41.11,42387,-48317,-360
2007-10-17,19100.0,19600.0,692067.0,41.54,-179279,62429,108240
2007-10-18,19900.0,22500.0,3058453.0,47.68,111022,-33135,-109410
2007-10-19,22800.0,21000.0,2517943.0,44.5,-163995,230505,-104900
2007-10-22,19550.0,21100.0,2324476.0,44.71,152122,-347072,15930
2007-10-23,21700.0,22600.0,2468753.0,47.89,-321362,161168,82030
2007-10-24,23250.0,23000.0,1945634.0,48.74,-518225,286765,140800
2007-10-25,23800.0,24250.0,1700741.0,51.39,-403923,222083,207780
2007-10-26,24250.0,24250.0,1057997.0,51.39,-68119,220524,-170030
2007-10-29,24300.0,23450.0,1377167.0,49.69,422372,-295172,-96850
2007-10-30,24350.0,24150.0,2087287.0,51.18,-313583,320333,50810
2007-10-31,24500.0,25750.0,1867549.0,54.57,-11509,28912,-28463
2007-11-01,26200.0,25600.0,1339166.0,54.25,32502,-18442,-47770
2007-11-02,24750.0,24850.0,791638.0,52.66,16130,-34141,5291
2007-11-05,25050.0,25500.0,617741.0,54.04,-53606,2706,38730
2007-11-06,25900.0,25300.0,916723.0,53.62,-22780,-182620,203770
2007-11-07,25400.0,23950.0,1915575.0,50.75,293614,119886,-524860
2007-11-08,23300.0,22050.0,1192770.0,46.73,167902,110998,-318510
2007-11-09,22600.0,23600.0,1253947.0,50.01,-34235,20775,5510
2007-11-12,22900.0,23100.0,906932.0,48.95,-13906,-88633,117550
2007-11-13,23550.0,23950.0,1000936.0,50.75,-5068,-18912,38700
2007-11-14,24650.0,23400.0,1146968.0,49.59,-101260,254680,-175740
2007-11-15,23400.0,23850.0,945724.0,50.54,-147962,-316592,464310
2007-11-16,23300.0,23100.0,634761.0,48.95,-48477,115557,-126430
2007-11-19,23050.0,22600.0,472087.0,47.89,-38834,-47396,96500
2007-11-20,22000.0,22450.0,581262.0,47.58,-58815,-15615,88330
2007-11-21,22400.0,21100.0,732426.0,44.71,135590,-47160,-70870
2007-11-22,20750.0,19900.0,946949.0,42.17,135109,78311,-227620
2007-11-23,19950.0,19200.0,1708296.0,40.69,24680,-74150,-12690
2007-11-26,19750.0,21950.0,1360022.0,46.52,-233060,-42800,302760
2007-11-27,21050.0,22000.0,724778.0,46.62,-32375,218015,-161030
2007-11-28,22350.0,21800.0,607515.0,46.2,-11797,-106266,178180
2007-11-29,22500.0,21350.0,745294.0,45.24,153546,41040,-179200
2007-11-30,21500.0,20500.0,1384472.0,43.44,292762,53268,-321640
2007-12-03,20900.0,21500.0,903847.0,45.56,-148254,52624,92740
2007-12-04,21750.0,23150.0,933083.0,49.06,-221692,152528,108670
2007-12-05,23000.0,22850.0,612679.0,48.42,171215,-83955,-80810
2007-12-06,23300.0,21850.0,1025928.0,46.3,273461,-100731,-224060
2007-12-07,22250.0,21300.0,517912.0,45.14,40175,47625,-64430
2007-12-10,21500.0,20650.0,535876.0,43.76,91904,-57404,-15300
2007-12-11,20950.0,21350.0,557717.0,45.24,3237,-34147,29150
2007-12-12,21000.0,22600.0,733670.0,47.89,-288774,23534,241060
2007-12-13,22800.0,23200.0,1034733.0,49.17,-447364,-116646,597750
2007-12-14,23300.0,23400.0,615749.0,49.59,-215281,41471,144580
2007-12-17,23400.0,22000.0,534641.0,46.62,-15598,-151322,173400
2007-12-18,21900.0,23600.0,852747.0,50.01,-133653,-84381,228060
2007-12-20,23900.0,22900.0,477194.0,48.53,43268,-103228,79200
2007-12-21,23750.0,23650.0,755297.0,50.12,-49014,-68556,228380
2007-12-24,24000.0,24900.0,1428835.0,52.77,-404958,131368,382610
2007-12-26,25300.0,24200.0,333383.0,51.28,41344,-52379,15280
2007-12-27,24250.0,24950.0,531555.0,52.87,-99015,84671,52030
2007-12-28,24900.0,25500.0,701567.0,54.04,-13301,46028,-29120
2008-01-02,25400.0,24400.0,511552.0,51.71,67003,-34453,-25070
2008-01-03,24000.0,24950.0,667596.0,52.87,-98277,235037,-101080
2008-01-04,25200.0,25500.0,840257.0,54.04,-134110,12493,126110
2008-01-07,24600.0,24000.0,842532.0,50.86,194925,-226355,29930
2008-01-08,24250.0,23900.0,638399.0,50.65,35953,93582,-78010
2008-01-09,23500.0,24500.0,618201.0,51.92,42709,-93744,81610
2008-01-10,24450.0,24450.0,373784.0,51.81,-27109,53369,-25940
2008-01-11,24300.0,23450.0,608824.0,49.69,10140,74816,-26490
2008-01-14,23250.0,22650.0,621132.0,48.0,-55278,158926,-79020
2008-01-15,23050.0,22250.0,787015.0,47.15,99093,-145603,17200
2008-01-16,21800.0,21650.0,342182.0,45.88,-113551,-2687,116570
2008-01-17,22050.0,23000.0,417103.0,48.74,-88060,111280,-47930
2008-01-18,22700.0,23250.0,438819.0,49.27,-18502,-11703,43944
2008-01-21,23400.0,21750.0,515974.0,46.09,58725,-195155,135850
2008-01-22,20850.0,21250.0,702202.0,45.03,-116532,-37398,165520
