Symbol,SK네트웍스_시가(원),SK네트웍스_종가(원),SK네트웍스_거래량(주),SK네트웍스_PER(IFRS-연결),SK네트웍스_순매수수량(개인)(주),SK네트웍스_순매수수량(기관계)(주),SK네트웍스_순매수수량(외국인계)(주)
2011-08-18,11400.0,11300.0,1731421.0,15.48,-35501,119772,-75291
2011-08-19,10850.0,10300.0,1912276.0,14.11,53859,-82336,-71595
2011-08-22,10300.0,10350.0,1504952.0,14.18,-211626,117846,54520
2011-08-23,10600.0,11100.0,2227534.0,15.2,-45371,344774,-261163
2011-08-24,11300.0,11200.0,3267556.0,15.34,-393746,600248,-141082
2011-08-25,11600.0,11400.0,1816950.0,15.61,-320413,431790,-100757
2011-08-26,11350.0,11650.0,1801694.0,15.96,-197548,236067,-56969
2011-08-29,11950.0,11750.0,1660335.0,16.09,-43839,109669,22150
2011-08-30,11900.0,11250.0,2252495.0,15.41,741917,-719169,45082
2011-08-31,11300.0,11500.0,1893905.0,15.75,-133438,-92904,116622
2011-09-01,11450.0,11700.0,2182148.0,16.03,-118848,42442,100976
2011-09-02,11650.0,12000.0,1743049.0,16.44,-182999,311812,-109073
2011-09-05,11850.0,11050.0,1939884.0,15.14,537105,-568455,36030
2011-09-06,10750.0,11000.0,1733951.0,15.07,-358519,325243,24626
2011-09-07,11350.0,11500.0,989907.0,15.75,-63747,18170,3997
2011-09-08,11600.0,11400.0,1008673.0,15.61,-30901,36695,47936
2011-09-09,11300.0,11100.0,905474.0,15.2,30001,82539,-60680
2011-09-14,11150.0,10850.0,1141002.0,14.86,3710,-41050,56050
2011-09-15,11100.0,10900.0,1185465.0,14.93,62876,-44711,-23380
2011-09-16,11050.0,11350.0,1387790.0,15.55,-361305,125085,142720
2011-09-19,11400.0,11550.0,1970137.0,15.82,-239329,235260,78999
2011-09-20,11550.0,11550.0,1128948.0,15.82,-63065,9910,-9665
2011-09-21,11650.0,11800.0,1752994.0,16.16,-451784,72211,306413
2011-09-22,11550.0,11200.0,1538379.0,15.34,264356,-125876,1080
2011-09-23,10750.0,10300.0,2534404.0,14.11,514446,-474129,12143
2011-09-26,10400.0,9410.0,2404797.0,12.89,124409,-286730,105351
2011-09-27,9670.0,10450.0,2433985.0,14.31,-49223,213457,-105474
2011-09-28,10450.0,10050.0,1398178.0,13.77,234350,-96787,-33495
2011-09-29,9950.0,10350.0,1026001.0,14.18,-48389,-20404,41793
2011-09-30,10300.0,10900.0,2203752.0,14.93,-843368,735018,129780
2011-10-04,10250.0,10650.0,1615307.0,14.59,-312626,198018,126898
2011-10-05,10950.0,10800.0,2124612.0,14.79,-372729,226059,26440
2011-10-06,11350.0,10950.0,1317129.0,15.0,-195955,119540,54865
2011-10-07,11200.0,11100.0,1163113.0,15.2,-260570,156980,109250
2011-10-10,11150.0,11050.0,958206.0,15.14,89234,-118340,85896
2011-10-11,11300.0,11000.0,1862623.0,15.07,106920,-108740,-15200
2011-10-12,11000.0,10900.0,1048736.0,14.93,43386,-32586,39530
2011-10-13,11100.0,11350.0,1988330.0,15.55,-134270,96343,47607
2011-10-14,11300.0,11450.0,881352.0,15.68,-136927,32100,97487
2011-10-17,11550.0,11350.0,1189218.0,15.55,-19589,29047,-27878
2011-10-18,11100.0,11150.0,1080319.0,15.27,148389,-173139,17910
2011-10-19,11200.0,11550.0,1507578.0,15.82,-306976,178830,107056
2011-10-20,11650.0,10900.0,1350733.0,14.93,207294,-154550,-6414
2011-10-21,11150.0,11300.0,1058619.0,15.48,-148934,149394,5590
2011-10-24,11500.0,11400.0,965209.0,15.61,-15046,-80260,23806
2011-10-25,11450.0,11000.0,3143851.0,15.07,1170217,-1133521,115244
2011-10-26,10900.0,10900.0,1462832.0,14.93,311202,-407342,166760
2011-10-27,11000.0,11100.0,1692470.0,15.2,144051,-224061,128380
2011-10-28,11300.0,11300.0,2318060.0,15.48,-572922,413982,120710
2011-10-31,11350.0,11300.0,1966500.0,15.48,6478,-66828,36570
2011-11-01,11250.0,11050.0,1661066.0,15.14,163375,-310525,179560
2011-11-02,10750.0,11150.0,1275334.0,15.27,-382040,267980,145630
2011-11-03,11250.0,10850.0,900400.0,14.86,44121,-22381,22630
2011-11-04,11100.0,11150.0,985871.0,15.27,-164927,78687,36310
2011-11-07,11150.0,10900.0,1084527.0,14.93,163980,-117370,10020
2011-11-08,10850.0,10700.0,1502314.0,14.66,6134,-254934,146950
2011-11-09,10800.0,10650.0,1184340.0,14.59,77069,-279397,138298
2011-11-10,10300.0,10150.0,2134753.0,13.9,482189,-666799,131040
2011-11-11,10250.0,10250.0,1038679.0,14.04,307900,-184460,-62710
2011-11-14,10350.0,10650.0,1062188.0,14.59,-150595,288540,-32250
2011-11-15,10550.0,10650.0,764077.0,14.59,-115370,132470,-53330
2011-11-16,10750.0,10300.0,1083720.0,14.11,293631,-205626,-53215
2011-11-17,10300.0,10500.0,551806.0,14.38,-23340,-7530,13360
2011-11-18,10300.0,10150.0,844456.0,13.9,385800,-305530,-47310
2011-11-21,10150.0,10250.0,699331.0,14.04,-186973,190403,-28930
2011-11-22,10150.0,10350.0,675909.0,14.18,-132660,190320,-55740
2011-11-23,10350.0,10050.0,798574.0,13.77,70300,2640,-85050
2011-11-24,9970.0,10150.0,921718.0,13.9,-249167,151717,104590
2011-11-25,10250.0,10150.0,633217.0,13.9,-65404,65324,-4430
2011-11-28,10250.0,10500.0,801404.0,14.38,-156738,118428,-1660
2011-11-29,10550.0,10550.0,1033021.0,14.45,101180,-203790,-990
2011-11-30,10450.0,10300.0,770985.0,14.11,-1190,-44750,-25400
2011-12-01,10650.0,10500.0,1533809.0,14.38,-16772,-193477,203487
2011-12-02,10450.0,10700.0,703140.0,14.66,-285811,160211,119650
2011-12-05,10700.0,10550.0,762395.0,14.45,224094,-191234,-37880
2011-12-06,10550.0,10350.0,828952.0,14.18,213032,-208012,-2820
2011-12-07,10400.0,10500.0,836826.0,14.38,-208520,-65680,273070
2011-12-08,10450.0,10450.0,952646.0,14.31,-29680,-249833,304353
2011-12-09,10300.0,10250.0,572634.0,14.04,167214,-151064,31920
2011-12-12,10400.0,10250.0,657355.0,14.04,75968,-180058,61220
2011-12-13,10150.0,10050.0,721781.0,13.77,287090,-168810,-19510
2011-12-14,10100.0,10050.0,864193.0,13.77,335416,-401043,57047
2011-12-15,10000.0,10050.0,789442.0,13.77,58530,-123570,125160
2011-12-16,10050.0,10050.0,500334.0,13.77,158837,-105597,-14210
2011-12-19,10050.0,9480.0,1672934.0,12.99,297609,-207959,-68500
2011-12-20,9550.0,9500.0,899633.0,13.01,273411,-425671,125810
2011-12-21,9700.0,9800.0,725582.0,13.42,-60887,-151353,168490
2011-12-22,9820.0,9800.0,253320.0,13.42,3360,-50460,47570
2011-12-23,9910.0,9990.0,616401.0,13.68,-121174,13564,36220
2011-12-26,10050.0,9990.0,323057.0,13.68,-54476,55446,1870
2011-12-27,10000.0,9980.0,659625.0,13.67,-82139,205649,-110050
2011-12-28,9900.0,9900.0,522242.0,13.56,54699,184761,-189280
2011-12-29,9790.0,10100.0,588916.0,13.83,-166000,101810,9830
2012-01-02,10050.0,9790.0,780749.0,16.67,448757,-293107,-99870
2012-01-03,9760.0,9970.0,884469.0,16.98,-233754,-62416,161000
2012-01-04,10050.0,9980.0,940952.0,17.0,34214,-258170,205476
2012-01-05,9980.0,10300.0,1110934.0,17.54,-306706,261479,98017
2012-01-06,10300.0,10150.0,670385.0,17.29,23210,-10130,39080
2012-01-09,10150.0,10250.0,663526.0,17.46,-54780,140340,-1130
2012-01-10,10300.0,10350.0,905314.0,17.63,-289421,97600,66201
2012-01-11,10400.0,10150.0,1017851.0,17.29,156178,-292668,135890
2012-01-12,10150.0,10300.0,747947.0,17.54,70124,-201924,128390
2012-01-13,10250.0,10200.0,788799.0,17.37,-62139,-83341,136020
2012-01-16,10200.0,10150.0,669865.0,17.29,63221,-199741,183180
2012-01-17,10150.0,10250.0,793656.0,17.46,-80970,-140270,171470
2012-01-18,10250.0,10700.0,1518780.0,18.22,-487550,274080,214670
2012-01-19,10750.0,10900.0,2429246.0,18.57,-716270,407420,267490
2012-01-20,10900.0,10900.0,1509223.0,18.57,-3921,-261153,266714
2012-01-25,10950.0,10600.0,1364816.0,18.05,138677,-332191,201694
2012-01-26,10750.0,10600.0,1238500.0,18.05,71243,-265536,200735
2012-01-27,10700.0,10800.0,815198.0,18.4,-86418,-34172,135580
2012-01-30,10800.0,10850.0,1136513.0,18.48,-331428,180998,142420
2012-01-31,10900.0,11000.0,1030431.0,18.74,-274552,84591,210111
2012-02-01,10950.0,10950.0,1550524.0,18.65,132483,-264813,82540
2012-02-02,11050.0,11150.0,1384203.0,18.99,-321025,-101064,332579
2012-02-03,11150.0,11250.0,1169184.0,19.16,-290513,77143,33400
2012-02-06,11300.0,11150.0,895963.0,18.99,-186807,133677,31640
2012-02-07,11150.0,11150.0,571873.0,18.99,-21611,-13816,50827
2012-02-08,11100.0,11300.0,1142885.0,19.25,-97235,91985,-29500
2012-02-09,11300.0,11450.0,1305831.0,19.5,-249723,247313,49220
2012-02-10,11650.0,11550.0,1983043.0,19.67,-184640,518550,-206830
2012-02-13,11600.0,11350.0,1241581.0,19.33,-62871,45431,-131150
2012-02-14,11300.0,11200.0,1393150.0,19.08,248620,-20430,-176410
2012-02-15,11150.0,11200.0,724217.0,19.08,-75947,91967,-132370
2012-02-16,11100.0,10900.0,1049016.0,18.57,45267,-43795,-48182
2012-02-17,11000.0,10700.0,1484515.0,18.22,89853,-25861,8768
2012-02-20,10850.0,11050.0,851718.0,18.82,-219648,28035,176353
2012-02-21,11150.0,11100.0,885816.0,18.91,-61612,167982,6360
2012-02-22,11200.0,11350.0,1048415.0,19.33,-62945,120445,-4990
2012-02-23,11300.0,11050.0,739611.0,18.82,133589,-51519,-99170
2012-02-24,11150.0,11200.0,671252.0,19.08,-114199,37929,90820
2012-02-27,11200.0,10900.0,664629.0,18.57,110376,865,-102271
2012-02-28,10900.0,10700.0,1266918.0,18.22,440556,-197086,-107450
2012-02-29,10700.0,10750.0,963421.0,18.31,-150449,-107721,82870
2012-03-02,10800.0,10800.0,1090597.0,18.4,15987,-149673,134876
2012-03-05,10750.0,10650.0,588947.0,18.14,93760,-17220,-80380
2012-03-06,10650.0,10350.0,2063737.0,17.63,995948,-1326948,317850
2012-03-07,10150.0,10350.0,458269.0,17.63,-26196,-5662,60978
2012-03-08,10400.0,10350.0,776269.0,17.63,186404,-105944,-99700
2012-03-09,10400.0,10350.0,1241434.0,17.63,200642,-353042,112010
2012-03-12,10300.0,10900.0,2156973.0,18.57,-629379,454589,172890
2012-03-13,11000.0,10800.0,1760665.0,18.4,-80540,186880,-119410
2012-03-14,10900.0,10700.0,1061963.0,18.22,91268,-143618,-19670
2012-03-15,10750.0,10700.0,688157.0,18.22,-33229,28210,1319
2012-03-16,10750.0,10700.0,469615.0,18.22,-16189,14899,2580
2012-03-19,10800.0,10750.0,915724.0,18.31,191581,-5561,-203820
2012-03-20,10700.0,10550.0,905954.0,17.97,-41678,85388,-30040
2012-03-21,10500.0,10500.0,613769.0,17.88,60144,-197604,125470
2012-03-22,10550.0,10450.0,445201.0,17.8,-61390,-450,45870
2012-03-23,10450.0,10450.0,560150.0,17.8,87187,-111197,67490
2012-03-26,10500.0,10300.0,836764.0,17.54,335169,-322660,-2729
2012-03-27,10450.0,10250.0,834981.0,17.46,387344,-391964,11680
2012-03-28,10200.0,10300.0,646504.0,17.54,60238,-238198,173520
2012-03-29,10200.0,10300.0,716950.0,17.54,-144261,68921,109220
2012-03-30,10350.0,10450.0,794881.0,17.8,-196242,91469,164443
2012-04-02,10450.0,10300.0,622533.0,17.54,186150,-64587,-106143
2012-04-03,10350.0,10200.0,870575.0,17.37,234653,-214392,-58021
2012-04-04,10200.0,10000.0,1354467.0,17.03,166991,-64941,-43800
2012-04-05,10000.0,10000.0,726246.0,17.03,103922,-37402,-28720
2012-04-06,10000.0,10000.0,484692.0,17.03,47910,-26370,2830
2012-04-09,10000.0,9750.0,642890.0,16.61,90955,-61395,-13310
2012-04-10,9750.0,9990.0,584625.0,17.02,-193867,-36793,167530
2012-04-12,9950.0,9860.0,527194.0,16.79,177343,-33799,-139184
2012-04-13,9960.0,10150.0,571498.0,17.29,-157888,3188,128660
2012-04-16,10050.0,9990.0,553707.0,17.02,298635,-248346,-6819
2012-04-17,9970.0,9820.0,711157.0,16.73,172724,4326,-156120
2012-04-18,9980.0,9930.0,439196.0,16.91,-9326,-25344,12480
2012-04-19,9870.0,9810.0,523558.0,16.71,109136,-35199,-49087
2012-04-20,9760.0,9850.0,336406.0,16.78,-20159,5960,989
2012-04-23,9850.0,9790.0,291338.0,16.67,87514,-29087,-63687
2012-04-24,9690.0,9520.0,804528.0,16.22,154660,-83758,-7442
2012-04-25,9550.0,9400.0,516017.0,16.01,60680,-98704,40614
2012-04-26,9430.0,9370.0,335426.0,15.96,-66212,-3760,47512
2012-04-27,9370.0,9500.0,874364.0,16.18,-49613,87471,-12228
2012-04-30,9510.0,9340.0,507535.0,15.91,98604,-63064,-25660
2012-05-02,9290.0,9200.0,787089.0,15.67,319998,-202757,-85701
2012-05-03,9200.0,9440.0,473341.0,16.08,-175790,90790,64740
2012-05-04,9440.0,9590.0,689975.0,16.33,-112039,158069,-43650
2012-05-07,9500.0,9430.0,499429.0,16.06,139135,15114,-133679
2012-05-08,9430.0,9470.0,249573.0,16.13,-2769,19492,-53983
2012-05-09,9480.0,9490.0,323757.0,16.16,-24091,710,-26399
2012-05-10,9500.0,9380.0,562630.0,15.98,192523,75900,-235433
2012-05-11,9310.0,9190.0,706280.0,15.65,40745,55530,-91745
2012-05-14,9180.0,9210.0,476722.0,15.69,-4189,82628,-59179
2012-05-15,9070.0,8860.0,1188831.0,15.09,496234,-277816,-215188
2012-05-16,8900.0,8870.0,915318.0,15.11,-137169,-179419,254028
2012-05-17,8810.0,8740.0,860939.0,14.89,110994,21791,-93915
2012-05-18,8600.0,8400.0,1039089.0,14.31,28323,17042,-34515
2012-05-21,8370.0,8080.0,769813.0,13.76,90521,-18088,-59243
2012-05-22,8180.0,8360.0,989468.0,14.24,61851,-304250,250319
2012-05-23,8270.0,8170.0,712071.0,13.92,238230,-96130,-133830
2012-05-24,8150.0,8260.0,434525.0,14.07,-65899,-33518,69487
2012-05-25,8260.0,8240.0,571226.0,14.03,47091,5293,21166
2012-05-29,8310.0,8550.0,526037.0,14.56,-153631,122230,3131
2012-05-30,8460.0,8390.0,646230.0,14.29,146511,103015,-205016
2012-05-31,8240.0,8440.0,984011.0,14.38,15981,-32960,-78771
2012-06-01,8380.0,8390.0,622792.0,14.29,70043,168977,-261820
2012-06-04,8110.0,8050.0,916690.0,13.71,121062,-203722,-76610
2012-06-05,8070.0,7980.0,912602.0,13.59,158400,-6900,-190360
2012-06-07,8150.0,8270.0,682906.0,14.09,-192995,42194,93211
2012-06-08,8210.0,8260.0,385000.0,14.07,-77704,47333,34941
2012-06-11,8350.0,8420.0,367784.0,14.34,-46117,28080,20207
2012-06-12,8280.0,8400.0,284460.0,14.31,-22539,19912,24937
2012-06-13,8540.0,8610.0,462683.0,14.67,-104672,154760,-62958
2012-06-14,8610.0,8760.0,1188059.0,14.92,-23853,59564,-35971
2012-06-15,8750.0,8800.0,666445.0,14.99,-133219,74884,-6315
2012-06-18,8860.0,8990.0,832581.0,15.31,-146329,-32790,181979
2012-06-19,8920.0,8950.0,461248.0,15.24,-19865,-148592,169947
2012-06-20,9000.0,8950.0,502180.0,15.24,-2883,-14879,23682
2012-06-21,8950.0,8950.0,391619.0,15.24,-171850,66070,97130
2012-06-22,8870.0,8720.0,451212.0,14.85,130018,16805,-50723
2012-06-25,8700.0,8550.0,361253.0,14.56,137979,-90398,3019
2012-06-26,8510.0,8480.0,407185.0,14.44,61043,-92030,40477
2012-06-27,8460.0,8530.0,365645.0,14.53,-22456,38875,-14149
2012-06-28,8550.0,8440.0,348853.0,14.38,42953,-13733,-32030
2012-06-29,8400.0,8660.0,489375.0,14.75,-258390,100940,145560
2012-07-02,8780.0,8910.0,648691.0,15.18,-211524,248904,-15780
2012-07-03,8900.0,9150.0,830501.0,15.58,-299549,190052,85667
2012-07-04,9150.0,9090.0,525784.0,15.48,11566,121164,-121970
2012-07-05,9120.0,9090.0,564133.0,15.48,81230,-42410,-21950
2012-07-06,9150.0,9190.0,482697.0,15.65,-191270,147810,47820
2012-07-09,9130.0,9260.0,341792.0,15.77,-85412,82022,-27010
2012-07-10,9210.0,9070.0,475604.0,15.45,71544,-65384,-8260
2012-07-11,9090.0,8950.0,269457.0,15.24,32863,11797,-48820
2012-07-12,9060.0,9020.0,992512.0,15.36,-144773,131693,42900
2012-07-13,9130.0,9140.0,735419.0,15.57,-55329,67275,-32526
2012-07-16,9200.0,9030.0,467126.0,15.38,96205,-52414,-61270
2012-07-17,9020.0,9130.0,369915.0,15.55,-135188,67228,59630
2012-07-18,9140.0,8750.0,560178.0,14.9,138255,-57685,-49840
2012-07-19,8860.0,8790.0,541773.0,14.97,84889,22666,-107555
2012-07-20,8790.0,8790.0,374454.0,14.97,6660,-46390,41390
2012-07-23,8720.0,8500.0,743518.0,14.48,124549,-132062,-60717
2012-07-24,8440.0,8500.0,480459.0,14.48,-8524,-25625,38450
2012-07-25,8430.0,8210.0,538827.0,13.98,185721,41028,-161449
2012-07-26,8210.0,8550.0,420553.0,14.56,-165550,86080,79470
2012-07-27,8700.0,8820.0,421411.0,15.02,-151975,164545,-15620
2012-07-30,8800.0,8660.0,264757.0,14.75,28742,-39480,1448
2012-07-31,8750.0,8900.0,920249.0,15.16,933,-5060,23567
2012-08-01,8850.0,8900.0,589429.0,15.16,-98509,122189,-34760
2012-08-02,8910.0,8850.0,418694.0,15.07,-1040,4670,-6860
2012-08-03,8800.0,8630.0,383571.0,14.7,95739,7970,-77509
2012-08-06,8780.0,8950.0,493356.0,15.24,-207879,148339,72460
2012-08-07,8920.0,8980.0,483046.0,15.3,-115085,15905,60320
2012-08-08,9050.0,9220.0,1432723.0,15.7,-410721,126220,285391
2012-08-09,9260.0,9360.0,1136031.0,15.94,-605715,137475,450360
2012-08-10,9380.0,9430.0,664823.0,16.06,-191450,-320,211420
2012-08-13,9400.0,9360.0,307482.0,15.94,-82999,6059,74660
2012-08-14,9400.0,9540.0,665574.0,16.25,-247749,106909,147386
2012-08-16,9540.0,9640.0,491573.0,16.42,-98318,-43460,152608
2012-08-17,9660.0,9610.0,362589.0,16.37,-125433,12147,123170
2012-08-20,9660.0,9600.0,480773.0,16.35,-217909,68679,146220
2012-08-21,9630.0,9570.0,525572.0,16.3,-105878,67980,108133
2012-08-22,9600.0,9470.0,409986.0,16.13,-20361,-72400,94981
2012-08-23,9540.0,9700.0,429549.0,16.52,-105212,11052,104110
2012-08-24,9670.0,9560.0,480269.0,16.28,-27044,-117359,144403
2012-08-27,9600.0,9730.0,522558.0,16.57,-183434,28604,184450
2012-08-28,9740.0,9610.0,434265.0,16.37,100450,-51910,-48860
2012-08-29,9600.0,9530.0,566475.0,16.23,25943,-45480,22537
2012-08-30,9480.0,9210.0,718995.0,15.69,253520,-278200,24680
2012-08-31,9250.0,9440.0,478580.0,16.08,-77183,-22770,95463
2012-09-03,9480.0,9590.0,483037.0,16.33,-75545,144145,-71340
2012-09-04,9510.0,9680.0,431470.0,16.49,-206380,163450,-5880
2012-09-05,9610.0,9370.0,454928.0,15.96,138250,-46430,-88780
2012-09-06,9380.0,9580.0,332239.0,16.32,-115978,69648,46330
2012-09-07,9640.0,9700.0,476672.0,16.52,-49095,26511,22884
2012-09-10,9710.0,9780.0,480580.0,16.66,-77427,-43193,125620
2012-09-11,9730.0,9720.0,377703.0,16.56,11940,-61000,49060
2012-09-12,9760.0,10050.0,1051611.0,17.12,-276148,94950,153578
2012-09-13,10000.0,10200.0,989299.0,17.37,-60145,-126715,211270
2012-09-14,10400.0,10350.0,1418770.0,17.63,-286707,-112593,422300
2012-09-17,10400.0,10400.0,905157.0,17.71,-146060,-109950,271510
2012-09-18,10300.0,10500.0,556764.0,17.88,-68420,-58280,204700
2012-09-19,10500.0,10400.0,600523.0,17.71,-32030,-152230,189900
2012-09-20,10300.0,10200.0,583970.0,17.37,-37259,-180101,217360
2012-09-21,10300.0,10500.0,689379.0,17.88,-77257,-83460,205947
2012-09-24,10500.0,10600.0,611421.0,18.05,-63693,-62307,183010
2012-09-25,10500.0,10100.0,649631.0,17.2,120923,-182023,71940
2012-09-26,10200.0,10500.0,712641.0,17.88,-212222,-12928,226640
2012-09-27,10350.0,10600.0,692968.0,18.05,-205953,73378,180575
2012-09-28,10650.0,10250.0,844011.0,17.46,353546,-260410,-92866
2012-10-02,10300.0,10350.0,315760.0,17.63,-47809,-35171,87850
2012-10-04,10400.0,10250.0,562752.0,17.46,138296,-81037,-47259
2012-10-05,10300.0,10150.0,472235.0,17.29,25810,-100071,74161
2012-10-08,10200.0,9900.0,728140.0,16.86,42873,-126103,81030
2012-10-09,9890.0,10050.0,543316.0,17.12,-101155,-80965,182120
2012-10-10,9900.0,9900.0,434897.0,16.86,3490,-39480,34290
2012-10-11,9890.0,9750.0,493443.0,16.61,91071,-69681,-20950
2012-10-12,9740.0,9760.0,210191.0,16.62,-50880,14140,36740
2012-10-15,9850.0,10050.0,652359.0,17.12,36664,6176,-41060
2012-10-16,10050.0,9840.0,626805.0,16.76,206490,-105230,-102260
2012-10-17,9900.0,10050.0,478422.0,17.12,-107050,-48560,155610
2012-10-18,10100.0,9900.0,425879.0,16.86,78154,-73754,-5370
2012-10-19,9890.0,9900.0,220576.0,16.86,-36729,50799,-14100
2012-10-22,9720.0,9900.0,293699.0,16.86,471,26340,-29811
2012-10-23,9870.0,9730.0,351283.0,16.57,61350,-41190,-20160
2012-10-24,9640.0,9550.0,474119.0,16.27,70160,17090,-87250
2012-10-25,9610.0,9600.0,460181.0,16.35,73630,-18340,-55790
2012-10-26,9590.0,9380.0,444890.0,15.98,-10720,-3270,13990
2012-10-29,9430.0,9500.0,287737.0,16.18,-107314,44834,62480
2012-10-30,9380.0,9500.0,273890.0,16.18,12087,-11157,-4930
2012-10-31,9600.0,9550.0,165329.0,16.27,-22585,29065,-6480
2012-11-01,9520.0,9420.0,314762.0,16.04,-38913,-26286,64699
2012-11-02,9540.0,9480.0,283951.0,16.15,18790,-40,-28750
2012-11-05,9480.0,9350.0,285510.0,15.93,23847,-75107,50760
2012-11-06,9350.0,9780.0,619177.0,16.66,-89459,24819,65640
2012-11-07,9770.0,9690.0,336014.0,16.5,80216,-21056,-59160
2012-11-08,9500.0,9440.0,709333.0,16.08,118350,-136010,16660
2012-11-09,9350.0,9320.0,418610.0,15.87,12749,-30319,20570
2012-11-12,9300.0,8820.0,1302169.0,15.02,404639,-482320,67740
2012-11-13,8900.0,8410.0,1629562.0,14.32,257946,-319596,5710
2012-11-14,8360.0,8550.0,773838.0,14.56,86752,26828,-90140
2012-11-15,8360.0,8260.0,678957.0,14.07,325266,-191076,-135210
2012-11-16,8250.0,8250.0,410401.0,14.05,29752,-7842,-21910
2012-11-19,8150.0,8020.0,1101883.0,13.66,205007,18950,-245550
2012-11-20,8110.0,8130.0,416920.0,13.85,85040,8770,-102490
2012-11-21,8100.0,7950.0,1105350.0,13.54,415533,-65710,-364540
2012-11-22,7990.0,8050.0,387829.0,13.71,-21030,-12250,33280
2012-11-23,8040.0,8050.0,252851.0,13.71,-5150,-13100,18250
2012-11-26,8150.0,8160.0,424451.0,13.9,-42330,84770,-44590
2012-11-27,8280.0,8360.0,740155.0,14.24,-49913,146823,-96910
2012-11-28,8340.0,8130.0,521904.0,13.85,218625,720,-220345
2012-11-29,8210.0,8330.0,410218.0,14.19,-30243,70283,-40040
2012-11-30,8300.0,8270.0,522949.0,14.09,122749,-423,-122326
2012-12-03,8210.0,8120.0,449012.0,13.83,59259,-92979,18420
2012-12-04,8110.0,8020.0,761751.0,13.66,275866,-254956,-9790
2012-12-05,8080.0,8040.0,954472.0,13.69,409763,-553973,151970
2012-12-06,8040.0,8100.0,687859.0,13.8,151945,-292125,140680
2012-12-07,8180.0,8190.0,1188233.0,13.95,184410,139750,-320260
2012-12-10,8240.0,8060.0,972568.0,13.73,395900,-136145,-258835
2012-12-11,8130.0,8370.0,923096.0,14.26,-137117,38152,96965
2012-12-12,8410.0,8400.0,847113.0,14.31,66671,71419,-130130
2012-12-13,8400.0,8450.0,1106088.0,14.39,-21302,-10843,40225
2012-12-14,8400.0,8490.0,558934.0,14.46,-76852,629,75173
2012-12-17,8510.0,8430.0,546490.0,14.36,-93778,91964,48564
2012-12-18,8470.0,8500.0,618128.0,14.48,-63983,-53037,116020
