Symbol,현대모비스_시가(원),현대모비스_종가(원),현대모비스_거래량(주),현대모비스_PER(IFRS-연결),현대모비스_순매수수량(개인)(주),현대모비스_순매수수량(기관계)(주),현대모비스_순매수수량(외국인계)(주)
2012-10-18,300000.0,305500.0,183494.0,9.84,-59173,-11342,76235
2012-10-19,306500.0,301500.0,291440.0,9.71,-35121,-52731,90570
2012-10-22,295500.0,297500.0,120224.0,9.58,15042,6608,-18875
2012-10-23,297500.0,291500.0,139989.0,9.39,21844,-7176,-13120
2012-10-24,287000.0,279000.0,308526.0,8.98,79270,-9085,-72986
2012-10-25,277000.0,286500.0,387788.0,9.23,2485,10176,-9681
2012-10-26,285500.0,277000.0,262434.0,8.92,-22250,-21633,44489
2012-10-29,277500.0,269000.0,358749.0,8.66,54291,-80791,29699
2012-10-30,267000.0,273500.0,230281.0,8.81,-27010,-358,28791
2012-10-31,276500.0,278000.0,127902.0,8.95,-16877,20101,-2670
2012-11-01,272500.0,269000.0,423505.0,8.66,97477,-140981,41522
2012-11-02,275000.0,270500.0,301533.0,8.71,-33102,-79831,115329
2012-11-05,263500.0,259500.0,466936.0,8.36,-6158,-137703,144295
2012-11-06,260000.0,268000.0,308440.0,8.63,-22380,-40010,61193
2012-11-07,272000.0,271000.0,238082.0,8.73,-22354,-44841,66870
2012-11-08,268500.0,273500.0,229989.0,8.81,-19643,-28207,45375
2012-11-09,266000.0,266000.0,302334.0,8.57,34560,-15225,-20345
2012-11-12,268000.0,271500.0,154077.0,8.74,-30161,7951,22551
2012-11-13,275500.0,271500.0,132015.0,8.74,-18545,-13200,31195
2012-11-14,268000.0,273000.0,134400.0,8.79,8366,6108,-12455
2012-11-15,270000.0,268500.0,128357.0,8.65,6605,21836,-23338
2012-11-16,265500.0,271000.0,173269.0,8.73,-4661,44286,-33003
