Symbol,남해화학_시가(원),남해화학_종가(원),남해화학_거래량(주),남해화학_PER(IFRS-연결),남해화학_순매수수량(개인)(주),남해화학_순매수수량(기관계)(주),남해화학_순매수수량(외국인계)(주)
2011-05-17,13450.0,13600.0,128759.0,33.84,22246,-11676,-10340
2011-05-18,13750.0,13300.0,285360.0,33.09,64053,-48103,-15960
2011-05-19,13350.0,12700.0,528620.0,31.6,45370,-73420,42300
2011-05-20,12700.0,12700.0,172810.0,31.6,-6410,910,4520
2011-05-23,12600.0,12300.0,263778.0,30.6,15930,-13360,2550
2011-05-24,12150.0,13050.0,341769.0,32.47,-54639,3373,54440
2011-05-25,13000.0,12550.0,230440.0,31.23,63800,-4860,-59120
2011-05-26,12550.0,12700.0,147534.0,31.6,12020,-2480,-8390
2011-05-27,12650.0,12900.0,241898.0,32.1,14750,-680,-7240
2011-05-30,13050.0,12650.0,146388.0,31.48,8305,-650,-7825
2011-05-31,12550.0,12900.0,219890.0,32.1,-66720,13830,32680
2011-06-01,13000.0,13750.0,579846.0,34.21,-50230,11340,21430
2011-06-02,13200.0,13100.0,352662.0,32.6,71550,-10970,-36340
2011-06-03,13200.0,13000.0,228645.0,32.35,10790,-9600,-10520
2011-06-07,13000.0,12650.0,245690.0,31.48,66445,-51400,-3695
2011-06-08,12600.0,12350.0,305981.0,30.73,128660,-68810,-52640
2011-06-09,12300.0,12450.0,161156.0,30.98,14570,-23070,17900
2011-06-10,12600.0,12400.0,159806.0,30.85,2845,-1639,5234
2011-06-13,12350.0,12450.0,190242.0,30.98,-36820,38260,-8260
2011-06-14,12450.0,12450.0,183837.0,30.98,53565,-64795,6130
2011-06-15,12550.0,12500.0,133953.0,31.1,-6620,-2920,8310
2011-06-16,12350.0,12200.0,201131.0,30.36,1400,-1290,3540
2011-06-17,12300.0,12050.0,198469.0,29.98,-22050,1150,12840
2011-06-20,12100.0,12000.0,159093.0,29.86,-7703,433,6930
2011-06-21,12100.0,12150.0,119711.0,30.23,-10860,2420,6570
2011-06-22,12300.0,12550.0,188809.0,31.23,-29850,2450,26970
2011-06-23,12450.0,12700.0,421979.0,31.6,21758,-18358,49060
2011-06-24,12800.0,12850.0,208831.0,31.97,-16193,7068,7035
2011-06-27,12950.0,12700.0,172298.0,31.6,14540,-2230,280
2011-06-28,12750.0,12500.0,236167.0,31.1,19180,-15870,10870
2011-06-29,12700.0,13000.0,372570.0,32.35,-99995,67680,27785
2011-06-30,13150.0,12850.0,343045.0,31.97,54405,-735,-18180
2011-07-01,13000.0,12950.0,184434.0,32.22,-13507,947,12340
2011-07-04,13100.0,13250.0,333879.0,32.97,895,-7875,-670
2011-07-05,13350.0,13300.0,217763.0,33.09,-20370,12030,4550
2011-07-06,13300.0,13450.0,263460.0,33.47,-19835,-21100,45085
2011-07-07,13400.0,13300.0,230855.0,33.09,-4057,1097,-1590
2011-07-08,13350.0,13150.0,225368.0,32.72,-21565,1115,18410
2011-07-11,13250.0,13400.0,266829.0,33.34,-31360,3740,26120
2011-07-12,13250.0,13050.0,242518.0,32.47,-24870,32190,-7260
2011-07-13,13200.0,13800.0,839149.0,34.34,-17650,-7150,12310
2011-07-14,13800.0,14000.0,441273.0,34.83,-2650,36570,-26720
2011-07-15,14000.0,14050.0,349829.0,34.96,4560,3510,-11380
2011-07-18,14250.0,13950.0,353272.0,34.71,-20553,10303,7680
2011-07-19,13900.0,13750.0,362326.0,34.21,-3020,-18740,15890
2011-07-20,14000.0,13700.0,337425.0,34.09,-22611,1531,12540
2011-07-21,13800.0,14100.0,525647.0,35.08,-30625,4760,12095
2011-07-22,14300.0,14150.0,546137.0,35.21,-19489,20549,-4530
2011-07-25,14550.0,14900.0,884166.0,37.07,-147055,5040,145155
2011-07-26,15000.0,14850.0,505723.0,36.95,10525,69020,-74025
2011-07-27,14750.0,14600.0,301184.0,36.33,-12060,9400,2090
2011-07-28,14400.0,14700.0,465576.0,36.58,11290,-18090,6240
2011-07-29,14800.0,14200.0,316767.0,35.33,6960,-1370,5380
2011-08-01,14350.0,14300.0,235521.0,35.58,-35804,2664,30030
2011-08-02,14300.0,13800.0,369477.0,34.34,47556,-30516,-9260
2011-08-03,13450.0,13150.0,465340.0,32.72,78944,-80054,11910
2011-08-04,13300.0,13050.0,294240.0,32.47,30410,-16740,-17020
2011-08-05,12100.0,12200.0,580106.0,30.36,92730,26710,-132500
2011-08-08,11850.0,10850.0,1001840.0,27.0,231190,-143560,-52940
2011-08-09,10000.0,10000.0,996773.0,24.88,59370,-79310,22650
2011-08-10,10800.0,10900.0,476525.0,27.12,38810,-5670,-29180
2011-08-11,10200.0,11050.0,331680.0,27.49,24230,-8350,-8860
2011-08-12,11400.0,11050.0,319505.0,27.49,18400,7310,-28350
2011-08-16,11450.0,11700.0,214290.0,29.11,-11654,-3660,21950
2011-08-17,11550.0,12150.0,361505.0,30.23,39085,-12505,-28060
2011-08-18,12150.0,11750.0,451481.0,29.24,52970,-13785,-35655
2011-08-19,10950.0,10600.0,571417.0,26.37,-18270,1110,1510
2011-08-22,10750.0,10750.0,256834.0,26.75,-5440,6220,-5330
2011-08-23,10900.0,10950.0,274790.0,27.25,5840,-15780,16560
2011-08-24,11200.0,10650.0,288418.0,26.5,19470,-2560,-9920
2011-08-25,10800.0,10650.0,175645.0,26.5,7430,-3540,-1110
2011-08-26,10500.0,10700.0,163535.0,26.62,-11240,-840,12510
2011-08-29,11100.0,11250.0,376824.0,27.99,5960,-830,-5070
2011-08-30,11500.0,11500.0,320035.0,28.61,-30122,24347,2495
2011-08-31,11700.0,11750.0,267060.0,29.24,-23220,12740,-3370
2011-09-01,11700.0,11500.0,348107.0,28.61,24022,-27447,16615
2011-09-02,11500.0,11700.0,167460.0,29.11,3220,-1530,2730
2011-09-05,11500.0,10850.0,214959.0,27.0,27080,-4640,-23260
2011-09-06,10700.0,10850.0,181142.0,27.0,2660,-870,-790
2011-09-07,11050.0,11700.0,473383.0,29.11,14920,140,-23660
2011-09-08,11900.0,11700.0,518442.0,29.11,14300,10070,-25780
2011-09-09,11550.0,11600.0,155147.0,28.86,10725,-9650,1955
2011-09-14,11500.0,10700.0,335603.0,26.62,16645,740,-15885
2011-09-15,11100.0,10800.0,171267.0,26.87,-1970,1260,-520
2011-09-16,11050.0,11200.0,157900.0,27.87,-32740,6160,14510
2011-09-19,11350.0,11100.0,140320.0,27.62,9070,490,-2820
2011-09-20,11050.0,11150.0,172301.0,27.74,-29110,2010,18220
2011-09-21,11250.0,11350.0,247892.0,28.24,-15040,1100,13780
2011-09-22,11050.0,10900.0,202995.0,27.12,29298,-1308,-11500
2011-09-23,10300.0,10200.0,295446.0,25.38,-3796,12226,-6260
2011-09-26,10250.0,9300.0,356025.0,23.14,-1370,3460,-9690
2011-09-27,9380.0,9650.0,247573.0,24.01,30610,-34870,-310
2011-09-28,10300.0,10100.0,482638.0,25.13,45200,-22250,-10790
2011-09-29,10000.0,10250.0,209588.0,25.5,4600,-4580,1320
2011-09-30,10250.0,10150.0,170563.0,25.26,19640,-2900,-16570
2011-10-04,9350.0,9600.0,223648.0,23.89,-24680,5540,18760
2011-10-05,9700.0,9320.0,202429.0,23.19,-22000,2350,10300
2011-10-06,9600.0,9750.0,133190.0,24.26,-33459,1165,29444
2011-10-07,10000.0,10050.0,192858.0,25.01,-17450,2310,12140
2011-10-10,10100.0,10150.0,149460.0,25.26,550,-1210,4450
2011-10-11,10400.0,10100.0,209326.0,25.13,-16770,-330,19120
2011-10-12,10300.0,10900.0,968821.0,27.12,-16770,4110,18920
2011-10-13,10950.0,10750.0,424951.0,26.75,-16989,3059,15570
2011-10-14,10850.0,10600.0,198985.0,26.37,-6830,2090,-4830
2011-10-17,10800.0,10850.0,236233.0,27.0,-19930,1260,18310
2011-10-18,10600.0,10600.0,166818.0,26.37,11558,1080,-11678
2011-10-19,10750.0,10850.0,278053.0,27.0,-51790,-240,50160
2011-10-20,10950.0,10400.0,297510.0,25.88,9440,4780,-15020
2011-10-21,10600.0,10550.0,223316.0,26.25,42960,3970,-46220
2011-10-24,10800.0,10850.0,293094.0,27.0,-34350,14970,10400
2011-10-25,11050.0,11150.0,871400.0,27.74,-15128,-2432,13540
2011-10-26,11100.0,11350.0,359520.0,28.24,11660,-21810,5810
2011-10-27,11500.0,11400.0,450878.0,28.37,-36270,2190,29840
2011-10-28,11750.0,11200.0,442797.0,27.87,62320,-68030,4150
2011-10-31,11300.0,11050.0,279618.0,27.49,58150,-45620,2940
2011-11-01,10900.0,10900.0,188414.0,27.12,-12331,-1849,18750
2011-11-02,10500.0,10800.0,176501.0,26.87,12570,1280,-9880
2011-11-03,10900.0,10700.0,192843.0,26.62,14990,0,-7850
2011-11-04,10900.0,11250.0,246382.0,27.99,-52550,24450,20590
2011-11-07,11300.0,11200.0,194485.0,27.87,7760,-2080,2650
2011-11-08,11300.0,11100.0,187870.0,27.62,-4310,230,-550
2011-11-09,11200.0,11100.0,320987.0,27.62,-11325,2305,-2990
2011-11-10,10700.0,10400.0,363375.0,25.88,11500,2400,-7410
2011-11-11,10600.0,10600.0,194187.0,26.37,-40940,41500,-6860
2011-11-14,10900.0,11050.0,247513.0,27.49,-13700,-7680,20210
2011-11-15,10850.0,10850.0,111253.0,27.0,1320,-430,-2580
2011-11-16,10950.0,10500.0,215694.0,26.13,6260,-520,-1380
2011-11-17,10550.0,10550.0,130778.0,26.25,5620,-1680,-5300
2011-11-18,10300.0,10450.0,148391.0,26.0,22330,-11010,-7550
2011-11-21,10500.0,10100.0,132028.0,25.13,21694,-7354,-14710
2011-11-22,9940.0,10200.0,111260.0,25.38,-5640,1380,4990
2011-11-23,10150.0,9990.0,166169.0,24.86,3529,13341,-17790
2011-11-24,9980.0,9620.0,306217.0,23.94,24069,351,-23630
2011-11-25,9550.0,9200.0,284706.0,22.89,-7119,689,6720
2011-11-28,9210.0,9400.0,165184.0,23.39,-20650,460,16370
2011-11-29,9510.0,9410.0,242015.0,23.41,57233,-61423,-6730
2011-11-30,9410.0,9360.0,212455.0,23.29,21418,-49810,25922
2011-12-01,9600.0,9750.0,379334.0,24.26,-120990,69630,48780
2011-12-02,9740.0,9840.0,192891.0,24.48,-11668,19158,-7900
2011-12-05,9970.0,9810.0,130285.0,24.41,6180,-7390,500
2011-12-06,9750.0,9590.0,162440.0,23.86,7858,1892,-10750
2011-12-07,9680.0,9710.0,108454.0,24.16,-22170,8230,14700
2011-12-08,9750.0,9650.0,101417.0,24.01,11722,-8874,672
2011-12-09,9530.0,9450.0,120783.0,23.51,31810,760,-27160
2011-12-12,9550.0,10050.0,468650.0,25.01,-140415,117895,27920
2011-12-13,10000.0,10000.0,287454.0,24.88,-22564,29624,-11870
2011-12-14,10100.0,9890.0,146309.0,24.61,21679,231,-24930
2011-12-15,9800.0,10000.0,171832.0,24.88,-23846,36966,-6680
2011-12-16,10050.0,9940.0,129832.0,24.73,-11890,37760,-20830
2011-12-19,10400.0,10600.0,2810940.0,26.37,-105480,60570,39580
2011-12-20,10600.0,10750.0,977989.0,26.75,-133183,152180,-22367
2011-12-21,11050.0,10900.0,986123.0,27.12,-89404,53794,28580
2011-12-22,10900.0,11350.0,603033.0,28.24,-126790,79570,46750
2011-12-23,11800.0,11650.0,1062484.0,28.99,38282,-51992,9830
