Symbol,호텔신라_시가(원),호텔신라_종가(원),호텔신라_거래량(주),호텔신라_PER(IFRS-연결),호텔신라_순매수수량(개인)(주),호텔신라_순매수수량(기관계)(주),호텔신라_순매수수량(외국인계)(주)
2010-03-29,22600.0,22950.0,335369.0,29.16,28293,17127,-37230
2010-03-30,23100.0,22450.0,504260.0,28.52,161056,-94076,-23380
2010-03-31,22500.0,22700.0,264783.0,28.84,18515,-44575,7270
2010-04-01,22700.0,22800.0,340590.0,28.97,40605,-45995,-9090
2010-04-02,22700.0,22400.0,402813.0,28.46,119690,-148250,29090
2010-04-05,22450.0,22050.0,685534.0,28.01,97336,-415976,319860
2010-04-06,22150.0,22150.0,299480.0,28.14,87702,-61032,-27070
2010-04-07,22150.0,22650.0,491553.0,28.78,75410,-40490,-33000
2010-04-08,22400.0,22550.0,259565.0,28.65,45715,-53174,8669
2010-04-09,22550.0,22700.0,334162.0,28.84,124411,-18851,-107060
2010-04-12,22750.0,22800.0,497267.0,28.97,10712,-18182,50
2010-04-13,22800.0,22800.0,289759.0,28.97,-52035,66767,-16182
2010-04-14,23000.0,23200.0,351283.0,29.48,-92614,105024,-14630
2010-04-15,23500.0,24100.0,926881.0,30.62,-69091,8350,59901
2010-04-16,24200.0,23750.0,389543.0,30.17,32063,10837,-44290
2010-04-19,23200.0,23000.0,379923.0,29.22,9260,35521,-45670
2010-04-20,23250.0,23300.0,255833.0,29.6,22040,-43130,4030
2010-04-21,23300.0,23700.0,331501.0,30.11,14652,-7942,-9710
2010-04-22,23600.0,23800.0,505376.0,30.24,112946,-64667,-8370
2010-04-23,23950.0,23500.0,295558.0,29.86,9842,35708,-56650
2010-04-26,23500.0,23350.0,248890.0,29.67,54970,-40920,16690
2010-04-27,23350.0,22700.0,512022.0,28.84,215085,-214676,24941
2010-04-28,22000.0,22350.0,445947.0,28.4,21510,-59520,38300
2010-04-29,22300.0,22600.0,419830.0,28.71,15570,-720,-9210
2010-04-30,22650.0,22450.0,332956.0,28.52,50990,-20360,-30920
2010-05-03,22450.0,22000.0,247527.0,27.95,73760,-46020,-17850
2010-05-04,22200.0,21600.0,313260.0,27.44,-22035,13375,-1570
2010-05-06,21200.0,21900.0,344929.0,27.82,-96950,13320,16370
2010-05-07,21200.0,22400.0,293375.0,28.46,-105334,101904,-29350
2010-05-10,22250.0,22550.0,286544.0,28.65,160,26630,-41650
2010-05-11,22650.0,22650.0,224811.0,28.78,-15230,33530,-22650
2010-05-12,22600.0,22050.0,194845.0,28.01,71740,17680,-50110
2010-05-13,22150.0,22000.0,295038.0,27.95,50236,-1036,-30350
2010-05-14,21700.0,22450.0,470668.0,28.52,-10542,37762,-3490
2010-05-17,22200.0,22700.0,547885.0,28.84,59439,-6399,-22520
2010-05-18,23000.0,22100.0,561987.0,28.08,63998,-49808,-6880
2010-05-19,21800.0,22050.0,241964.0,28.01,-50200,28490,31750
2010-05-20,22150.0,21700.0,407770.0,27.57,4260,34270,-4660
2010-05-24,21100.0,20800.0,388651.0,26.43,69642,-32702,-11650
2010-05-25,20450.0,19750.0,563039.0,25.09,-53500,37280,-23540
2010-05-26,19800.0,19900.0,349467.0,25.28,-88446,67696,-30960
2010-05-27,20000.0,20250.0,275251.0,25.73,53400,-49787,-10233
2010-05-28,20500.0,20700.0,217564.0,26.3,-36809,25469,11590
2010-05-31,20550.0,21200.0,314124.0,26.93,-48500,16540,10310
2010-06-01,21300.0,21150.0,131335.0,26.87,-39500,44210,-3470
2010-06-03,21450.0,21650.0,128976.0,27.51,-23050,20310,-7140
2010-06-04,21450.0,21600.0,236119.0,27.44,-9020,23510,-12630
2010-06-07,20800.0,21000.0,165613.0,26.68,-27390,35880,-13620
2010-06-08,20900.0,20950.0,137078.0,26.62,28810,-41310,15550
2010-06-09,21250.0,21500.0,247603.0,27.32,-25045,29065,11960
2010-06-10,21600.0,21150.0,207451.0,26.87,48880,-24300,-24880
2010-06-11,21400.0,21600.0,242122.0,27.44,-26160,42270,-1820
2010-06-14,21750.0,21600.0,149598.0,27.44,13048,-2868,2440
2010-06-15,21550.0,21550.0,195307.0,27.38,-4366,10126,-960
2010-06-16,21650.0,21400.0,152539.0,27.19,30190,-21300,620
2010-06-17,21400.0,22650.0,692296.0,28.78,-79228,-12742,96450
2010-06-18,22650.0,22550.0,224620.0,28.65,-35479,13819,5390
2010-06-21,22800.0,22800.0,352011.0,28.97,-90270,35560,12610
2010-06-22,22600.0,23050.0,362011.0,29.29,-58668,-12512,73790
2010-06-23,23000.0,22850.0,212769.0,29.03,16882,-12742,-2530
2010-06-24,22850.0,22500.0,211186.0,28.59,26899,-9199,220
2010-06-25,22350.0,22750.0,359385.0,28.9,-75290,-32380,115040
2010-06-28,23200.0,24750.0,1571082.0,31.44,-586110,102920,460010
2010-06-29,25000.0,24400.0,1034366.0,31.0,-48811,133261,-43380
2010-06-30,24150.0,24800.0,983683.0,31.51,-62990,21210,11470
2010-07-01,24800.0,26000.0,951885.0,33.03,-167720,210250,-47390
2010-07-02,26000.0,25600.0,671926.0,32.52,-88546,142490,-59594
2010-07-05,25400.0,24850.0,528534.0,31.57,62116,-49201,13615
2010-07-06,24850.0,25300.0,500442.0,32.14,-82880,54900,24940
2010-07-07,25500.0,24650.0,301567.0,31.32,14961,-18670,9309
2010-07-08,25000.0,25350.0,411727.0,32.21,-5260,5400,-5450
2010-07-09,25650.0,26800.0,720164.0,34.05,-151635,63819,84886
2010-07-12,26600.0,26650.0,500606.0,33.86,2822,-95842,84760
2010-07-13,26650.0,26350.0,655870.0,33.48,4610,-14640,62150
2010-07-14,26700.0,26450.0,519623.0,33.6,51699,-53539,13650
2010-07-15,26450.0,27000.0,554958.0,34.3,66737,-118797,70670
2010-07-16,27100.0,26600.0,337242.0,33.8,33120,-76890,56770
2010-07-19,26100.0,26500.0,325450.0,33.67,60716,-77276,8960
2010-07-20,26500.0,26300.0,244887.0,33.41,54390,-46310,11950
2010-07-21,26600.0,26200.0,389974.0,33.29,39596,-113236,39200
2010-07-22,26200.0,26350.0,559316.0,33.48,-52970,71300,-21020
2010-07-23,26550.0,26100.0,1195384.0,33.16,-261780,149130,177640
2010-07-26,26300.0,26900.0,353117.0,34.18,15860,-40300,25050
2010-07-27,26950.0,26000.0,366314.0,33.03,104617,-98407,-130
2010-07-28,26000.0,25950.0,321188.0,32.97,-19221,21916,-10320
2010-07-29,25700.0,25450.0,540101.0,32.33,38229,-195114,176790
2010-07-30,25300.0,25500.0,274121.0,32.4,-17530,-56150,71390
2010-08-02,25800.0,26650.0,440297.0,33.86,-108363,58893,51240
2010-08-03,26850.0,26750.0,338930.0,33.99,-76982,21502,50220
2010-08-04,26750.0,27100.0,384481.0,34.43,-41193,11633,30500
2010-08-05,26950.0,27050.0,521876.0,34.37,5244,-29064,27820
2010-08-06,27000.0,26650.0,342716.0,33.86,-21160,-100620,124010
2010-08-09,26500.0,26100.0,277591.0,33.16,87770,-83250,-7090
2010-08-10,26100.0,26000.0,261710.0,33.03,-65571,44511,12320
2010-08-11,26050.0,25500.0,282866.0,32.4,71165,-75675,2230
2010-08-12,25100.0,25300.0,146650.0,32.14,-14933,23303,-8370
2010-08-13,25500.0,25350.0,191329.0,32.21,68139,-74709,11350
2010-08-16,25300.0,25700.0,219915.0,32.65,-36081,-1279,17360
2010-08-17,25700.0,26100.0,244854.0,33.16,-55495,-40575,67320
2010-08-18,26350.0,26450.0,211783.0,33.6,-18390,-1250,27320
2010-08-19,26450.0,26500.0,187975.0,33.67,-60222,26312,35920
2010-08-20,26100.0,26300.0,131215.0,33.41,-21629,9699,9270
2010-08-23,26300.0,28000.0,1019421.0,35.57,-171316,132826,38240
2010-08-24,28000.0,28050.0,440307.0,35.64,-34192,61142,-21250
2010-08-25,27900.0,27200.0,597151.0,34.56,-38134,40384,-16800
2010-08-26,27500.0,27300.0,375351.0,34.68,20600,-21540,-1020
2010-08-27,26950.0,27800.0,264735.0,35.32,-105282,35762,53750
2010-08-30,28200.0,28000.0,325851.0,35.57,9378,-24188,19590
2010-08-31,27900.0,28150.0,338233.0,35.76,-81871,36091,62500
2010-09-01,28400.0,29350.0,890817.0,37.29,-325539,150319,145130
2010-09-02,29400.0,29450.0,599991.0,37.42,-273881,221531,45570
2010-09-03,29600.0,29400.0,340232.0,37.35,-78609,83319,-18900
2010-09-06,29400.0,29400.0,286372.0,37.35,-53139,-11521,62770
2010-09-07,29550.0,29200.0,277351.0,37.1,8468,-23068,20160
2010-09-08,28900.0,29950.0,408478.0,38.05,-90326,15386,90590
2010-09-09,30000.0,30150.0,451168.0,38.31,-67332,71808,-5586
2010-09-10,30150.0,30800.0,418495.0,39.13,-99848,112708,-7720
2010-09-13,31000.0,30500.0,420615.0,38.75,-16576,2806,22460
2010-09-14,30500.0,31150.0,473258.0,39.58,-13236,-53234,48230
2010-09-15,31250.0,30600.0,431467.0,38.88,33025,-66725,43160
2010-09-16,30300.0,29800.0,429398.0,37.86,78018,-82748,8740
2010-09-17,30000.0,29750.0,498661.0,37.8,29870,-147830,125470
2010-09-20,29900.0,29800.0,256195.0,37.86,57015,-38565,-19850
2010-09-24,30000.0,31400.0,494674.0,39.89,-98897,-54393,166370
2010-09-27,31500.0,32250.0,570507.0,40.97,-114186,43656,47440
2010-09-28,32250.0,32350.0,344449.0,41.1,74732,-56362,-43200
2010-09-29,32050.0,32300.0,293461.0,41.04,-66882,-10728,94040
2010-09-30,32300.0,32650.0,286107.0,41.48,-59073,-8797,83990
2010-10-01,33000.0,32850.0,248839.0,41.74,-24032,-11288,36190
2010-10-04,32850.0,31800.0,502118.0,40.4,81156,-92796,50850
2010-10-05,31850.0,31800.0,295071.0,40.4,58794,-61247,-8107
2010-10-06,32100.0,31950.0,416133.0,40.59,58615,-81345,80710
2010-10-07,31950.0,30400.0,935279.0,38.62,266325,-347472,101587
2010-10-08,30550.0,30200.0,448931.0,38.37,133861,-147531,38910
2010-10-11,30550.0,29900.0,358212.0,37.99,55988,-50478,5230
2010-10-12,30100.0,29450.0,1352130.0,37.42,240213,-779803,570210
2010-10-13,29550.0,29300.0,582333.0,37.23,260059,-50019,-181590
2010-10-14,29400.0,30000.0,1149548.0,38.12,396854,-142814,-259610
2010-10-15,29850.0,30050.0,816329.0,38.18,-21990,104230,-99650
2010-10-18,30450.0,29400.0,471122.0,37.35,125402,-84433,-37690
2010-10-19,29600.0,28800.0,764024.0,36.59,241288,-139268,-76210
2010-10-20,28350.0,28600.0,534680.0,36.34,146940,-48510,-100510
2010-10-21,28600.0,29350.0,551768.0,37.29,26815,-47415,30010
2010-10-22,29300.0,29000.0,413405.0,36.84,103510,-82370,-19320
2010-10-25,29150.0,30000.0,646129.0,38.12,38530,-58940,14520
2010-10-26,30200.0,29700.0,655167.0,37.73,34780,-36460,-64460
2010-10-27,29800.0,29150.0,514011.0,37.04,132607,-174937,42750
2010-10-28,29150.0,29500.0,276439.0,37.48,24391,-28951,-2870
2010-10-29,29500.0,28650.0,319593.0,36.4,82134,-72584,13870
2010-11-01,28850.0,28750.0,453965.0,36.53,153446,-149050,21460
2010-11-02,28750.0,28150.0,697707.0,35.76,316556,-322139,36264
2010-11-03,28150.0,28100.0,465492.0,35.7,111263,-99761,9220
2010-11-04,28350.0,29500.0,797934.0,37.48,-67023,76193,19490
2010-11-05,29850.0,29550.0,829818.0,37.54,51218,11272,-58980
2010-11-08,30000.0,29700.0,322035.0,37.73,42189,12851,-58220
2010-11-09,29700.0,28950.0,392191.0,36.78,80510,-66510,-17410
2010-11-10,28650.0,29500.0,381981.0,37.48,-52505,74965,-21660
2010-11-11,29650.0,28450.0,402911.0,36.15,119213,-60333,-20980
2010-11-12,28750.0,29000.0,571307.0,36.84,-21768,66188,-42260
2010-11-15,28550.0,28400.0,252621.0,36.08,28263,21427,-45780
2010-11-16,28200.0,28000.0,454071.0,35.57,86908,-27628,-37010
2010-11-17,27500.0,27650.0,233177.0,35.13,70903,-38143,-21240
2010-11-18,27800.0,29550.0,1021078.0,37.54,-254125,163817,60230
2010-11-19,29850.0,29600.0,396025.0,37.61,42597,2962,-39849
2010-11-22,30000.0,30950.0,1729183.0,39.32,-76526,-15194,85920
2010-11-23,31000.0,30550.0,768478.0,38.81,114995,12845,-129880
2010-11-24,29500.0,30250.0,741803.0,38.43,-55703,-2277,21540
2010-11-25,30500.0,29500.0,714007.0,37.48,204277,22043,-227510
2010-11-26,29600.0,28800.0,725162.0,36.59,136619,-46488,-108241
2010-11-29,28400.0,28200.0,488265.0,35.83,139395,-8705,-116710
2010-11-30,28300.0,28950.0,641917.0,36.78,30984,166096,-208380
2010-12-01,29000.0,29050.0,359508.0,36.91,68838,48219,-115170
2010-12-02,29450.0,29200.0,555467.0,37.1,79834,37626,-93330
2010-12-03,29850.0,30200.0,2017188.0,38.37,32815,194210,-241735
2010-12-06,30300.0,29900.0,635890.0,37.99,188847,3081,-193968
2010-12-07,29900.0,29800.0,507876.0,37.86,139268,-72968,-79720
2010-12-08,29800.0,29250.0,543659.0,37.16,97529,-73019,-7970
2010-12-09,29250.0,28850.0,816787.0,36.65,358673,-103043,-240480
2010-12-10,29050.0,29000.0,609221.0,36.84,225677,-115577,-104790
2010-12-13,29150.0,29000.0,414092.0,36.84,126447,-21507,-104180
2010-12-14,29000.0,28800.0,563653.0,36.59,185058,-19968,-164270
2010-12-15,28900.0,29700.0,855608.0,37.73,-118415,119365,-2250
2010-12-16,29550.0,29200.0,910440.0,37.1,137813,63887,-255120
2010-12-17,29350.0,28850.0,633115.0,36.65,203298,-58238,-113460
2010-12-20,28450.0,28100.0,749290.0,35.7,305027,-177177,-120600
2010-12-21,28450.0,28600.0,589769.0,36.34,227276,-87791,-118125
2010-12-22,28600.0,28250.0,379154.0,35.89,78925,10804,-72909
2010-12-23,28350.0,28200.0,334898.0,35.83,134387,-29685,-2080
2010-12-24,28200.0,27300.0,768255.0,34.68,267731,-104857,-107050
2010-12-27,27300.0,27900.0,307681.0,35.45,-17378,1053,16875
2010-12-28,27750.0,27600.0,323619.0,35.07,33563,-9913,-22560
2010-12-29,27500.0,28050.0,233840.0,35.64,-37774,-18811,56075
2010-12-30,28200.0,27750.0,225942.0,35.26,54291,-19857,-30395
2011-01-03,27850.0,28150.0,417588.0,21.9,-6840,15350,-17730
2011-01-04,28300.0,28800.0,561802.0,22.41,-176526,156636,28000
2011-01-05,28700.0,28400.0,411931.0,22.09,-27340,45320,-18650
2011-01-06,28550.0,28000.0,432047.0,21.78,25613,-45903,24180
2011-01-07,28000.0,28100.0,380553.0,21.86,78197,-88967,12690
2011-01-10,28200.0,27850.0,413734.0,21.67,52809,28631,-71870
2011-01-11,27750.0,27600.0,442587.0,21.47,84013,-66563,-18200
2011-01-12,27550.0,27300.0,492532.0,21.24,167487,-198107,41210
2011-01-13,27400.0,27150.0,489882.0,21.12,143006,-135756,-10010
2011-01-14,27350.0,27450.0,591929.0,21.36,51094,13276,-76970
2011-01-17,27650.0,27100.0,432943.0,21.08,117529,-59409,-52020
2011-01-18,27100.0,26600.0,587320.0,20.69,130236,-66166,-55640
2011-01-19,26700.0,26200.0,775292.0,20.38,241895,-189555,-73900
2011-01-20,26100.0,26500.0,544328.0,20.62,70810,-75056,46990
2011-01-21,26400.0,26200.0,426200.0,20.38,61814,-74194,12730
2011-01-24,26000.0,27450.0,794335.0,21.36,-268872,233954,-44120
2011-01-25,27550.0,27700.0,817801.0,21.55,-214998,185971,10250
2011-01-26,27950.0,27800.0,458102.0,21.63,-162860,170530,-24450
2011-01-27,27900.0,28350.0,787455.0,22.06,-369833,307756,29467
2011-01-28,28450.0,28800.0,1060050.0,22.41,-457650,486310,-44730
2011-01-31,28350.0,28350.0,369746.0,22.06,-108940,92550,20310
2011-02-01,28400.0,27850.0,374815.0,21.67,28805,-63495,42650
2011-02-07,28100.0,27650.0,476932.0,21.51,71060,18450,-128240
2011-02-08,27750.0,28250.0,433260.0,21.98,-77585,158610,-76170
2011-02-09,28450.0,28400.0,500042.0,22.09,-133150,147330,-55920
2011-02-10,28500.0,28200.0,228447.0,21.94,-13574,6864,3730
2011-02-11,28200.0,27200.0,306486.0,21.16,-43450,53910,-20940
2011-02-14,27450.0,27250.0,210086.0,21.2,47273,-40973,-8000
2011-02-15,27250.0,27600.0,206562.0,21.47,-53359,5589,47940
2011-02-16,27600.0,27150.0,442410.0,21.12,133756,-23696,-101320
2011-02-17,26900.0,27600.0,429783.0,21.47,-228064,259813,-34180
2011-02-18,27700.0,28250.0,560337.0,21.98,-172472,176142,-20020
2011-02-21,28400.0,28400.0,259409.0,22.09,-134268,123468,5070
2011-02-22,28350.0,28000.0,374669.0,21.78,-55773,98763,-33910
2011-02-23,27750.0,27550.0,178788.0,21.43,16318,-9188,-7120
2011-02-24,27300.0,27050.0,240534.0,21.04,43014,-34084,-10210
2011-02-25,26850.0,27550.0,243944.0,21.43,-55016,57996,-7000
2011-02-28,27350.0,26900.0,199750.0,20.93,86842,-49602,-40840
2011-03-02,26300.0,26500.0,258642.0,20.62,51902,-39602,-11320
2011-03-03,26400.0,27000.0,255019.0,21.01,-60254,61434,-3180
2011-03-04,27000.0,27250.0,268984.0,21.2,25860,-39800,4280
2011-03-07,26900.0,27200.0,218157.0,21.16,-2958,-46022,53610
2011-03-08,27000.0,27250.0,237316.0,21.2,35781,-42399,8530
2011-03-09,27200.0,26500.0,567719.0,20.62,266558,-132218,-107260
2011-03-10,26500.0,25900.0,409817.0,20.15,172100,-210070,55700
2011-03-11,25600.0,25400.0,444584.0,19.76,194386,-217756,30020
2011-03-14,23200.0,22900.0,2479592.0,17.82,603399,-953458,369110
2011-03-15,22950.0,22650.0,1191588.0,17.62,233376,-315168,146890
2011-03-16,22950.0,22900.0,1101276.0,17.82,134147,-22617,-150330
2011-03-17,22200.0,23050.0,578106.0,17.93,-75507,17416,60450
2011-03-18,23200.0,24300.0,1041141.0,18.9,-306983,133737,134026
2011-03-21,24850.0,24750.0,1311758.0,19.26,101301,-11091,-117300
2011-03-22,24800.0,24450.0,454538.0,19.02,3240,-16090,11790
2011-03-23,24250.0,24400.0,382215.0,18.98,27919,-72499,41570
2011-03-24,24300.0,24050.0,669424.0,18.71,138214,-171594,50590
2011-03-25,24200.0,24400.0,512803.0,18.98,-40300,-76812,136400
2011-03-28,24200.0,24050.0,303110.0,18.71,-1345,-3055,4200
2011-03-29,24050.0,24550.0,327170.0,19.1,-41734,52354,-12870
2011-03-30,24500.0,25100.0,535786.0,19.53,-137063,113873,28460
2011-03-31,25150.0,25550.0,690124.0,19.88,12759,111366,-128215
2011-04-01,25500.0,25300.0,476176.0,19.68,197230,28420,-248900
2011-04-04,25350.0,25400.0,639340.0,19.76,55227,-6043,-46610
2011-04-05,25400.0,24900.0,363973.0,19.37,136080,-99140,-29970
2011-04-06,24700.0,24400.0,559720.0,18.98,171961,-202921,14160
2011-04-07,24500.0,24250.0,266692.0,18.87,1763,-61123,24920
2011-04-08,24200.0,24400.0,292472.0,18.98,-12276,-12784,25060
2011-04-11,24750.0,23800.0,467717.0,18.52,198589,-197629,3860
2011-04-12,23500.0,23200.0,568991.0,18.05,185422,-227732,52760
2011-04-13,22950.0,23500.0,231622.0,18.28,24390,-71870,47860
2011-04-14,23300.0,23700.0,312272.0,18.44,-50535,7125,41020
2011-04-15,23900.0,24350.0,478038.0,18.94,-108897,88227,27550
2011-04-18,24750.0,25100.0,836389.0,19.53,-234117,148347,85410
2011-04-19,25050.0,24650.0,369140.0,19.18,11790,-52260,40470
2011-04-20,25000.0,24950.0,452876.0,19.41,-78819,89705,-10170
2011-04-21,25000.0,24750.0,422104.0,19.26,-26214,1054,28830
2011-04-22,24750.0,24250.0,479501.0,18.87,-70278,43268,25520
2011-04-25,24550.0,25550.0,752948.0,19.88,-214410,161010,55270
2011-04-26,25850.0,26200.0,894333.0,20.38,-69871,60431,23560
2011-04-27,26500.0,26300.0,645285.0,20.46,-76332,114022,-32570
2011-04-28,26450.0,26000.0,313833.0,20.23,-26644,41030,2710
2011-04-29,26200.0,26350.0,510227.0,20.5,-116949,35709,115360
2011-05-02,26500.0,27250.0,894201.0,21.2,-144599,124576,72823
2011-05-03,27200.0,26100.0,662717.0,20.31,254130,-168754,-84186
2011-05-04,26150.0,25300.0,506742.0,19.68,145187,-156985,15622
2011-05-06,25100.0,25300.0,256530.0,19.68,-18090,2930,11890
2011-05-09,25200.0,25650.0,223857.0,19.96,-67090,69930,-4740
2011-05-11,25650.0,27100.0,994327.0,21.08,-521670,475820,56990
2011-05-12,26900.0,27200.0,936260.0,21.16,-328443,281623,47870
2011-05-13,27700.0,27950.0,1044991.0,21.74,-480850,369540,131560
2011-05-16,27800.0,27700.0,610326.0,21.55,-138619,290489,-163710
2011-05-17,27650.0,27250.0,408896.0,21.2,-19866,73036,-51670
2011-05-18,27100.0,27000.0,456464.0,21.01,-35653,46413,-13340
2011-05-19,27000.0,27250.0,697437.0,21.2,-54870,90310,-61080
2011-05-20,27500.0,27600.0,354165.0,21.47,-41390,47480,-17580
2011-05-23,27300.0,26400.0,467870.0,20.54,-20878,49768,-34230
2011-05-24,26150.0,27900.0,752907.0,21.71,-283460,117990,164390
2011-05-25,27900.0,27700.0,488052.0,21.55,-141500,88470,55000
2011-05-26,28000.0,28900.0,956141.0,22.48,-334069,161589,139930
2011-05-27,29000.0,28800.0,403602.0,22.41,-88791,23511,63450
2011-05-30,29200.0,28900.0,447963.0,22.48,-79550,116020,-35070
2011-05-31,29200.0,29000.0,448704.0,22.56,-75660,-92500,177940
2011-06-01,29000.0,28200.0,667805.0,21.94,-26852,-196478,231090
2011-06-02,27800.0,28200.0,281911.0,21.94,-34968,8788,40360
2011-06-03,28500.0,28250.0,271066.0,21.98,-4280,-76690,88470
2011-06-07,28400.0,28100.0,269244.0,21.86,-9783,-7447,14370
2011-06-08,28000.0,28500.0,298752.0,22.17,-34900,79370,-55610
2011-06-09,28400.0,28450.0,265801.0,22.13,4460,-15800,12950
2011-06-10,28700.0,27700.0,288639.0,21.55,-28855,13685,16180
2011-06-13,27500.0,27650.0,254403.0,21.51,-89780,72150,23220
2011-06-14,27700.0,27650.0,323541.0,21.51,76510,-82040,7820
2011-06-15,27900.0,28500.0,388090.0,22.17,-116261,61021,57220
2011-06-16,28200.0,28000.0,268351.0,21.78,-64135,63980,5695
2011-06-17,28400.0,27500.0,312592.0,21.39,31335,29930,-63045
2011-06-20,27450.0,28000.0,230277.0,21.78,-39452,31492,8040
2011-06-21,28100.0,28000.0,313304.0,21.78,125960,-12590,-113760
2011-06-22,28000.0,28500.0,393689.0,22.17,-129220,130530,2530
2011-06-23,28400.0,28350.0,351270.0,22.06,73114,-35724,-28960
2011-06-24,28500.0,28600.0,427737.0,22.25,-9970,28230,-13320
2011-06-27,28250.0,28050.0,379772.0,21.82,7851,15120,-23371
2011-06-28,28250.0,27050.0,503285.0,21.04,184204,-119714,6560
2011-06-29,27300.0,27150.0,630862.0,21.12,124101,-85230,-281
2011-06-30,27150.0,27050.0,323905.0,21.04,19849,-23956,9557
2011-07-01,27300.0,27050.0,426046.0,21.04,62978,-53048,80
2011-07-04,27200.0,27200.0,494578.0,21.16,124370,-143470,20320
2011-07-05,27200.0,27000.0,320653.0,21.01,76953,-30289,-48714
2011-07-06,26900.0,26450.0,729834.0,20.58,182178,-137868,-43130
2011-07-07,26700.0,26450.0,538010.0,20.58,191038,-220698,28890
2011-07-08,26550.0,26200.0,452987.0,20.38,69206,-91806,15360
2011-07-11,26350.0,26750.0,384630.0,20.81,-18294,-8176,26880
2011-07-12,26350.0,26550.0,269032.0,20.66,-65303,27209,-6310
2011-07-13,26650.0,28400.0,1438767.0,22.09,-401094,512234,-82290
2011-07-14,28350.0,28550.0,1017002.0,22.21,-176039,275330,-172631
2011-07-15,28550.0,29900.0,1397267.0,23.26,-592327,510885,67223
2011-07-18,29800.0,29950.0,805911.0,23.3,-355355,265815,92850
2011-07-19,29900.0,30350.0,623053.0,23.61,-238369,247329,-4970
2011-07-20,30450.0,30200.0,385251.0,23.49,-78424,94924,-18660
2011-07-21,30300.0,30600.0,586664.0,23.81,-149327,136077,14370
2011-07-22,30750.0,31950.0,1064418.0,24.86,-623320,624560,-33990
2011-07-25,31650.0,31800.0,481977.0,24.74,-113520,127150,-30390
2011-07-26,31800.0,32000.0,488944.0,24.9,-248608,231098,-7160
2011-07-27,31800.0,31500.0,739793.0,24.51,-90038,195988,-103280
2011-07-28,30900.0,31350.0,892061.0,24.39,27744,-15418,21114
2011-07-29,31000.0,30700.0,209783.0,23.88,-48916,47606,7670
2011-08-01,30550.0,30950.0,1237219.0,24.08,-130066,152326,-5640
2011-08-02,30750.0,30950.0,474769.0,24.08,-74727,14337,49820
