Symbol,삼성전기_시가(원),삼성전기_종가(원),삼성전기_거래량(주),삼성전기_PER(IFRS-연결),삼성전기_순매수수량(개인)(주),삼성전기_순매수수량(기관계)(주),삼성전기_순매수수량(외국인계)(주)
2015-07-06,50900.0,50400.0,306619.0,7.78,115229,-78965,-34901
2015-07-07,50900.0,50800.0,316162.0,7.84,16397,24739,-61247
2015-07-08,51400.0,49900.0,362090.0,7.7,66589,-27553,-39296
2015-07-09,49600.0,49650.0,268926.0,7.66,4936,37056,-42504
2015-07-10,49700.0,50300.0,248169.0,7.76,-23550,-5848,29343
2015-07-13,50400.0,50300.0,171455.0,7.76,35773,1278,-39537
2015-07-14,50800.0,50000.0,342853.0,7.72,74688,-7565,-69259
2015-07-15,50400.0,55300.0,1509931.0,8.54,-160463,183398,-22148
2015-07-16,54600.0,55400.0,488527.0,8.55,-36034,-20940,56766
2015-07-17,56200.0,52900.0,489151.0,8.17,85971,-30268,-94226
2015-07-20,52200.0,53700.0,298046.0,8.29,17847,-11644,-6656
2015-07-21,54300.0,53400.0,216435.0,8.24,9325,48990,-57583
2015-07-22,53400.0,52200.0,383499.0,8.06,117323,47349,-172049
2015-07-23,52300.0,51300.0,249255.0,7.92,80508,-21232,-67877
2015-07-24,50900.0,50100.0,276525.0,7.73,81819,-12056,-69915
2015-07-27,49950.0,51100.0,287524.0,7.89,16438,-13064,-2978
2015-07-28,50900.0,53900.0,965468.0,8.32,-111973,96479,14204
2015-07-29,55000.0,53800.0,481561.0,8.3,-67244,81970,-14574
2015-07-30,54500.0,55300.0,577322.0,8.54,-170740,58735,109839
2015-07-31,55400.0,54300.0,392255.0,8.38,10237,39086,-51569
2015-08-03,54700.0,53900.0,289737.0,8.32,-25261,40471,-16337
2015-08-04,54700.0,57200.0,942903.0,8.83,-192835,170821,17743
2015-08-05,57800.0,56700.0,813969.0,8.75,125536,49380,-180514
2015-08-06,57000.0,56400.0,529855.0,8.71,61143,73753,-131369
2015-08-07,55700.0,55600.0,324302.0,8.58,24031,20694,-45527
2015-08-10,55600.0,54600.0,406899.0,8.43,77048,-567,-77255
2015-08-11,55500.0,53400.0,405796.0,8.24,42827,-15740,-31562
2015-08-12,53000.0,53500.0,402410.0,8.26,-18294,61584,-42930
2015-08-13,53500.0,55100.0,364141.0,8.51,-64290,73916,-15812
2015-08-17,55800.0,54100.0,295974.0,8.35,38917,71307,-111459
2015-08-18,53500.0,52500.0,469903.0,8.1,39702,42929,-81803
2015-08-19,52000.0,52700.0,347560.0,8.14,-31273,70581,-41338
2015-08-20,52600.0,53200.0,367437.0,8.21,-27882,107513,-79725
2015-08-21,51500.0,51800.0,468053.0,8.0,-57026,131974,-78678
2015-08-24,51400.0,51500.0,518793.0,7.95,24678,85123,-109751
2015-08-25,52400.0,54000.0,587515.0,8.34,-88308,161217,-72485
2015-08-26,54200.0,56300.0,530657.0,8.69,-122746,179232,-53887
2015-08-27,57200.0,56300.0,567310.0,8.69,-100217,198435,-94094
2015-08-28,57300.0,58900.0,865622.0,9.09,-326678,190733,146673
2015-08-31,59600.0,60700.0,979552.0,9.37,-174477,131262,17133
2015-09-01,60800.0,61000.0,659273.0,9.42,-115305,-21011,111643
2015-09-02,59700.0,61600.0,624070.0,9.51,-152801,41253,103891
2015-09-03,62100.0,63900.0,808046.0,9.86,-271044,102735,185792
2015-09-04,64700.0,63000.0,554139.0,9.73,-113058,149614,-38133
2015-09-07,62800.0,62900.0,331816.0,9.71,-54792,55883,5531
2015-09-08,63500.0,63900.0,338660.0,9.86,-77658,61780,15845
2015-09-09,65000.0,65500.0,464603.0,10.11,-116975,146009,-14697
2015-09-10,64900.0,64700.0,580754.0,9.99,-63425,5652,45143
2015-09-11,64700.0,63700.0,455977.0,9.83,6187,-106958,101527
2015-09-14,63400.0,63300.0,556502.0,9.77,-131651,17772,139104
2015-09-15,63600.0,63400.0,334676.0,9.79,-31166,98387,-70064
2015-09-16,64000.0,66800.0,968973.0,10.31,-337444,177045,180148
2015-09-17,66800.0,65000.0,585631.0,10.03,79557,97084,-174982
2015-09-18,65300.0,65400.0,442194.0,10.1,-58678,63170,-2503
2015-09-21,64900.0,65400.0,292330.0,10.1,-47453,43276,6594
2015-09-22,66300.0,65100.0,324508.0,10.05,19222,73289,-92811
2015-09-23,64400.0,63100.0,600963.0,9.74,70338,4756,-75141
2015-09-24,63600.0,64300.0,318607.0,9.93,-118547,61556,67663
2015-09-25,64400.0,63800.0,217025.0,9.85,19784,-2603,-33538
2015-09-30,62200.0,64300.0,315921.0,9.93,-1788,-7221,18799
2015-10-01,64300.0,63000.0,357001.0,9.73,79570,-88148,8537
2015-10-02,63600.0,63500.0,420956.0,9.8,13020,-59833,56730
2015-10-05,64300.0,62300.0,418598.0,9.62,92731,-57963,-34861
2015-10-06,62800.0,61100.0,617855.0,9.43,59867,-37471,-17823
2015-10-07,63000.0,61900.0,1035955.0,9.56,-8254,20148,-12313
2015-10-08,62800.0,62000.0,572962.0,9.57,129472,-39123,-90359
2015-10-12,62400.0,62000.0,522561.0,9.57,61862,-19389,-41630
2015-10-13,61600.0,61400.0,428359.0,9.48,45950,-72380,23717
2015-10-14,61300.0,61500.0,408379.0,9.49,-5231,-39714,44756
2015-10-15,62100.0,64300.0,714473.0,9.93,-206937,78703,136550
2015-10-16,64500.0,64200.0,325622.0,9.91,-10051,28868,-18983
2015-10-19,64300.0,63600.0,215076.0,9.82,-2524,16581,-15187
2015-10-20,63600.0,65000.0,485477.0,10.03,-90577,73501,11404
2015-10-21,65200.0,67600.0,973887.0,10.44,-357821,111057,254107
2015-10-22,67800.0,68200.0,695164.0,10.53,-215048,-4033,218876
2015-10-23,69000.0,68300.0,472807.0,10.54,-154972,30919,132577
2015-10-26,69000.0,68600.0,267533.0,10.59,-106053,66360,43869
2015-10-27,68600.0,67200.0,423898.0,10.37,37173,-12760,-25450
2015-10-28,67000.0,67100.0,459538.0,10.36,-41963,81240,-38259
2015-10-29,67300.0,66900.0,630596.0,10.33,-68594,-6316,74598
2015-10-30,67100.0,65200.0,569775.0,10.06,74590,45356,-110828
2015-11-02,65600.0,65800.0,327295.0,10.16,-9681,-18003,27686
2015-11-03,66100.0,65800.0,255150.0,10.16,8264,31557,-40446
2015-11-04,65900.0,63900.0,601343.0,9.86,186612,-132858,-60335
2015-11-05,63600.0,64800.0,354438.0,10.0,-54026,-25711,79223
2015-11-06,64700.0,65000.0,345413.0,10.03,-48266,59634,-11413
2015-11-09,64500.0,63400.0,233878.0,9.79,14760,37191,-51302
2015-11-10,62500.0,64000.0,257979.0,9.88,-61379,-4603,81087
2015-11-11,64200.0,63900.0,230929.0,9.86,9141,-14822,5186
2015-11-12,63700.0,63600.0,197808.0,9.82,-16235,22851,-6618
2015-11-13,63200.0,66500.0,565485.0,10.27,-254116,130776,124016
2015-11-16,66000.0,66000.0,376511.0,10.19,-40768,54572,-14041
2015-11-17,66700.0,66300.0,313691.0,10.23,12168,-19217,7332
2015-11-18,66500.0,69400.0,969215.0,10.71,-487227,213340,295583
2015-11-19,69900.0,70400.0,714306.0,10.87,-199818,127111,69190
2015-11-20,70500.0,69900.0,349044.0,10.79,-77189,85529,-7385
2015-11-23,70300.0,70600.0,359128.0,10.9,-188394,163014,26804
2015-11-24,70600.0,71500.0,363104.0,11.04,-135283,111099,49443
2015-11-25,71300.0,69400.0,369416.0,10.71,-9079,4924,3004
2015-11-26,69800.0,71000.0,326074.0,10.96,-89683,17824,72029
2015-11-27,71000.0,70500.0,161810.0,10.88,-44959,31514,13445
2015-11-30,69900.0,69200.0,367764.0,10.68,11264,-13006,1692
2015-12-01,69000.0,69000.0,405720.0,10.65,77096,19706,-97450
2015-12-02,69500.0,67900.0,478462.0,10.48,127812,-13190,-116053
2015-12-03,67700.0,67500.0,318608.0,10.42,25651,-33828,8753
2015-12-04,67000.0,66800.0,256611.0,10.31,50511,26475,-77042
2015-12-07,67000.0,66600.0,266544.0,10.28,11086,41215,-52614
2015-12-08,66900.0,66700.0,283228.0,10.3,-13901,54330,-40005
2015-12-09,67000.0,67900.0,324092.0,10.48,-65814,111322,-44922
2015-12-10,68000.0,70600.0,1505258.0,10.9,-252638,684280,-442079
2015-12-11,71200.0,70400.0,428445.0,10.87,33837,67047,-99466
2015-12-14,69400.0,68700.0,351635.0,10.6,13521,63143,-76254
2015-12-15,69400.0,68800.0,260278.0,10.62,-3205,41614,-38416
2015-12-16,69800.0,68500.0,443258.0,10.57,102943,-52018,-59580
2015-12-17,68900.0,67300.0,624462.0,10.39,141341,-181792,29662
2015-12-18,66800.0,66600.0,442103.0,10.28,70683,32425,-103045
2015-12-21,66700.0,67100.0,355759.0,10.36,-17636,78407,-49801
2015-12-22,67600.0,67300.0,299167.0,10.39,-26528,52916,-26657
2015-12-23,67200.0,65800.0,511434.0,10.16,115514,-135724,21215
2015-12-24,66100.0,64400.0,460783.0,9.94,14360,-64431,49066
2015-12-28,64100.0,63000.0,334584.0,9.73,-17801,-15092,31910
2015-12-29,62300.0,63000.0,243860.0,9.73,98968,-58997,-40743
2015-12-30,63600.0,62900.0,205954.0,9.71,63207,-32333,-31280
2016-01-04,62900.0,60300.0,463670.0,418.23,125723,-83623,-42900
2016-01-05,59700.0,61600.0,463770.0,427.24,3708,-5123,421
2016-01-06,62000.0,61200.0,395896.0,424.47,17431,-46281,28559
2016-01-07,60800.0,61600.0,341168.0,427.24,-23935,6698,16740
2016-01-08,60200.0,61300.0,423373.0,425.16,-2735,60932,-59676
2016-01-11,60500.0,60100.0,252564.0,416.84,33587,11172,-48834
2016-01-12,60400.0,56600.0,841704.0,392.56,209813,-172149,-37893
2016-01-13,56700.0,57000.0,556571.0,395.34,73839,-171720,99705
2016-01-14,56400.0,55400.0,596031.0,384.24,69879,-157096,89076
2016-01-15,56200.0,56100.0,336116.0,389.1,-50256,18969,32018
2016-01-18,55500.0,54300.0,323162.0,376.61,88234,-25138,-62396
2016-01-19,54400.0,55600.0,318396.0,385.63,-20892,67157,-48295
2016-01-20,55700.0,53000.0,526588.0,367.6,173196,952,-174400
2016-01-21,52500.0,53400.0,358749.0,370.37,-53224,34883,17121
2016-01-22,54200.0,54800.0,374389.0,380.08,17566,61938,-77505
2016-01-25,55100.0,54100.0,367273.0,375.23,114108,-21710,-105450
2016-01-26,53900.0,51800.0,612248.0,359.27,139872,-212113,71695
2016-01-27,52000.0,54300.0,506643.0,376.61,-125371,93715,24347
2016-01-28,53500.0,55100.0,381754.0,382.16,-29734,130408,-101019
2016-01-29,55800.0,55200.0,420592.0,382.85,22268,122761,-150664
2016-02-01,55300.0,57800.0,666711.0,400.89,-232814,216331,16871
2016-02-02,57200.0,57100.0,301942.0,396.03,6019,47549,-53569
2016-02-03,56500.0,54300.0,457908.0,376.61,160699,-65831,-95789
2016-02-04,54600.0,56600.0,477025.0,392.56,-105589,-9967,117388
2016-02-05,56500.0,56500.0,246903.0,391.87,-14834,13761,-942
2016-02-11,54500.0,54100.0,275476.0,375.23,3298,50590,-54750
2016-02-12,54000.0,57600.0,804636.0,399.5,-366662,89556,281552
2016-02-15,58600.0,58300.0,367396.0,404.36,-33443,79831,-44850
2016-02-16,58000.0,59000.0,253952.0,409.21,-53238,66341,-20998
2016-02-17,59100.0,60300.0,507022.0,418.23,-174971,232424,-55660
2016-02-18,60800.0,60500.0,374201.0,419.61,-39137,118788,-79185
2016-02-19,60000.0,59100.0,455084.0,409.9,83553,3181,-87761
2016-02-22,59200.0,58600.0,540387.0,406.44,124720,-178081,52545
2016-02-23,59200.0,56300.0,697486.0,390.48,282009,-186476,-100086
2016-02-24,56100.0,58400.0,451482.0,405.05,-148661,13782,138932
2016-02-25,58600.0,57000.0,356386.0,395.34,79560,-6340,-70852
2016-02-26,56600.0,54700.0,913071.0,379.39,435628,-502568,39324
2016-02-29,55100.0,54200.0,627080.0,375.92,207031,-156621,-68276
2016-03-02,55200.0,54200.0,654991.0,375.92,308079,-210039,-101581
2016-03-03,54700.0,55800.0,510412.0,387.02,-96960,-5974,109755
2016-03-04,56300.0,56100.0,640226.0,389.1,27615,-12182,394
2016-03-07,56400.0,56200.0,451763.0,389.79,101079,-63090,-37728
2016-03-08,56300.0,55700.0,292682.0,386.32,17584,13728,-32692
2016-03-09,56100.0,56300.0,297172.0,390.48,40637,-49043,8662
2016-03-10,56400.0,57400.0,535643.0,398.11,-101403,-49030,178779
2016-03-11,58100.0,59100.0,883032.0,409.9,-321588,237171,90088
2016-03-14,59700.0,58000.0,466569.0,402.27,93260,38884,-133089
2016-03-15,58000.0,57700.0,306103.0,400.19,-2150,39566,-38320
2016-03-16,58200.0,57900.0,302491.0,401.58,4463,37229,-61112
2016-03-17,58300.0,60100.0,831928.0,416.84,-281318,186193,97758
2016-03-18,60100.0,59700.0,519273.0,414.07,-50104,35350,15859
2016-03-21,60100.0,60300.0,492986.0,418.23,-60580,98326,-37909
2016-03-22,60400.0,59300.0,378789.0,411.29,12769,36008,-50190
2016-03-23,59400.0,58800.0,368982.0,407.82,-8438,-814,12802
2016-03-24,58500.0,57500.0,495570.0,398.81,100213,-21315,-79575
2016-03-25,57300.0,56000.0,498574.0,388.4,200649,-64241,-138091
2016-03-28,56100.0,56000.0,259818.0,388.4,2295,10639,-12954
2016-03-29,56100.0,56000.0,574532.0,388.4,75995,59017,-134120
2016-03-30,57100.0,59000.0,882499.0,409.21,-303682,261483,44481
2016-03-31,59200.0,58800.0,387762.0,407.82,-21206,23272,-1856
2016-04-01,59000.0,56200.0,656656.0,389.79,338824,-209703,-130948
2016-04-04,56200.0,56000.0,315948.0,388.4,56917,-86138,27411
2016-04-05,56100.0,56100.0,363142.0,389.1,61540,-71841,10767
2016-04-06,56000.0,54200.0,827343.0,375.92,486799,-358311,-129296
2016-04-07,54800.0,54500.0,406649.0,378.0,120453,-99026,-20157
2016-04-08,54100.0,54800.0,219895.0,380.08,27990,-63646,34467
2016-04-11,54500.0,54800.0,181756.0,380.08,40637,-22663,-18208
2016-04-12,55000.0,55100.0,260482.0,382.16,22548,-23339,1502
2016-04-14,55400.0,55200.0,292893.0,382.85,50960,-32460,-11412
2016-04-15,55400.0,55100.0,290750.0,382.16,52943,26,-52925
2016-04-18,55100.0,55900.0,388091.0,387.71,-127775,187945,-56658
2016-04-19,56500.0,55800.0,475291.0,387.02,79637,48532,-130164
2016-04-20,56000.0,54700.0,497287.0,379.39,244737,-108700,-133346
2016-04-21,54900.0,54700.0,353498.0,379.39,120506,-55475,-76840
2016-04-22,54600.0,54600.0,245542.0,378.69,80587,-49222,-28602
2016-04-25,54700.0,54800.0,267896.0,380.08,77560,-71180,-6662
2016-04-26,54800.0,53400.0,736928.0,370.37,293615,-173604,-123470
2016-04-27,53700.0,52800.0,461251.0,366.21,181692,-88678,-95808
2016-04-28,53100.0,52700.0,321740.0,365.52,122557,2299,-125495
2016-04-29,52600.0,52100.0,357750.0,361.35,121404,-35782,-84837
2016-05-02,52100.0,51700.0,239154.0,358.58,85545,-22494,-66243
2016-05-03,51700.0,51200.0,466952.0,355.11,173389,-47134,-127412
2016-05-04,50900.0,50500.0,354188.0,350.26,107715,-65113,-44394
2016-05-09,50200.0,49700.0,372325.0,344.71,112523,-23408,-90027
2016-05-10,49550.0,50800.0,334366.0,352.34,20037,49805,-68201
2016-05-11,50800.0,50400.0,351717.0,349.56,146014,-41230,-104246
2016-05-12,50200.0,50400.0,145292.0,349.56,23994,-7352,-16356
2016-05-13,50300.0,49950.0,263497.0,346.44,84844,-16615,-69244
2016-05-16,50000.0,51500.0,383863.0,357.19,-43738,135112,-88772
2016-05-17,51700.0,50900.0,269438.0,353.03,46628,33892,-81957
2016-05-18,50700.0,50600.0,321362.0,350.95,5156,56702,-62579
2016-05-19,50500.0,50500.0,201062.0,350.26,20962,28084,-50309
2016-05-20,50500.0,50500.0,307542.0,350.26,38742,63837,-101886
2016-05-23,51000.0,50600.0,187005.0,350.95,59912,4832,-64164
2016-05-24,51000.0,50000.0,232878.0,346.79,49260,3078,-57431
2016-05-25,50600.0,52600.0,939287.0,364.82,-325700,153518,174741
2016-05-26,53000.0,52300.0,325089.0,362.74,-15037,59879,-44593
2016-05-27,52600.0,53200.0,339339.0,368.98,-40106,72117,-31861
2016-05-30,53100.0,52300.0,221207.0,362.74,30579,3143,-34467
2016-05-31,52000.0,52200.0,560079.0,362.05,35764,-6687,-28881
2016-06-01,51700.0,52000.0,346072.0,360.66,-2149,-26259,23274
2016-06-02,51800.0,50700.0,448716.0,351.64,132219,-100042,-29808
2016-06-03,51000.0,51300.0,288578.0,355.81,-27003,25512,4168
2016-06-07,51100.0,51800.0,243775.0,359.27,-12021,-1874,20320
2016-06-08,51900.0,51200.0,332614.0,355.11,85712,-100930,15037
2016-06-09,51400.0,51100.0,375291.0,354.42,38070,-37547,-1524
2016-06-10,51200.0,51300.0,187511.0,355.81,-7457,11735,-4389
2016-06-13,51100.0,52400.0,381269.0,363.43,-133361,115915,18797
2016-06-14,52200.0,51400.0,332859.0,356.5,40332,22695,-63983
2016-06-15,51400.0,51300.0,244244.0,355.81,43926,411,-42444
2016-06-16,51500.0,50800.0,274306.0,352.34,35624,-10121,-27348
2016-06-17,50900.0,51200.0,212915.0,355.11,-53408,29592,23828
2016-06-20,51600.0,51800.0,241464.0,359.27,-9943,13615,-3024
2016-06-21,51800.0,50700.0,306889.0,351.64,130109,-74664,-56853
2016-06-22,50800.0,50900.0,221489.0,353.03,21877,-22002,-2684
2016-06-23,50700.0,50900.0,176276.0,353.03,-36053,24451,11402
2016-06-24,51400.0,49650.0,702018.0,344.36,-62627,16218,47867
2016-06-27,48350.0,49300.0,306833.0,341.93,-51666,52247,-1799
2016-06-28,48650.0,49250.0,213324.0,341.59,11754,14820,-25850
2016-06-29,49700.0,50000.0,227412.0,346.79,-9641,6242,3299
2016-06-30,50500.0,50100.0,183742.0,347.48,4631,-36936,32411
2016-07-01,50300.0,50200.0,223228.0,348.18,10516,-61901,51821
2016-07-04,50400.0,50300.0,162523.0,348.87,15173,-39166,23797
2016-07-05,50300.0,49400.0,452765.0,342.63,160151,-65046,-99983
2016-07-06,49000.0,48200.0,421970.0,334.3,178601,-43198,-140136
2016-07-07,48600.0,48350.0,321586.0,335.34,60933,-30515,-30817
2016-07-08,48200.0,46700.0,817022.0,323.9,217488,-210545,1685
2016-07-11,46800.0,47400.0,273681.0,328.76,-61366,30352,30054
2016-07-12,47400.0,47600.0,246048.0,330.14,21607,-1953,-19859
2016-07-13,48000.0,49850.0,699889.0,345.75,-191185,85388,109031
2016-07-14,49850.0,52200.0,1250270.0,362.05,-630968,423385,212808
2016-07-15,53100.0,52000.0,522093.0,360.66,-133448,108125,24405
2016-07-18,52600.0,52100.0,278023.0,361.35,-15625,-9887,24329
2016-07-19,52000.0,51800.0,238635.0,359.27,-33575,-35753,69299
2016-07-20,51800.0,52400.0,261720.0,363.43,-91404,6809,83750
2016-07-21,52500.0,52300.0,174282.0,362.74,-43844,33544,16448
2016-07-22,52600.0,55300.0,1803686.0,383.55,-978803,723908,236609
2016-07-25,55700.0,55800.0,630862.0,387.02,-122107,199286,-76484
2016-07-26,55400.0,55900.0,309016.0,387.71,-123155,127429,-1524
2016-07-27,55600.0,55900.0,256359.0,387.71,-30172,32470,-2298
2016-07-28,56000.0,55000.0,354193.0,381.47,38662,-76982,38208
2016-07-29,55000.0,55200.0,419010.0,382.85,-90320,56747,34624
2016-08-01,55800.0,57400.0,675921.0,398.11,-285914,192661,94744
2016-08-02,57400.0,56300.0,320505.0,390.48,53273,-35540,-15886
2016-08-03,56300.0,55200.0,372533.0,382.85,29476,-5313,-23884
2016-08-04,56300.0,58800.0,1198425.0,407.82,-590365,455831,139363
2016-08-05,59300.0,58900.0,670444.0,408.52,-110134,215680,-110481
2016-08-08,59800.0,58600.0,469234.0,406.44,-88925,137388,-46657
2016-08-09,58400.0,59500.0,239844.0,412.68,-69456,34664,30253
2016-08-10,59500.0,58300.0,388405.0,404.36,53155,-69579,18469
2016-08-11,58000.0,58700.0,355874.0,407.13,-7785,-15500,24316
2016-08-12,58700.0,58600.0,240263.0,406.44,-42884,70944,-46848
2016-08-16,58900.0,57600.0,254317.0,399.5,42247,-66554,24300
2016-08-17,57400.0,58000.0,160786.0,402.27,-35333,-3220,37758
2016-08-18,58000.0,61300.0,1158876.0,425.16,-469217,321850,53630
2016-08-19,61300.0,60100.0,553222.0,416.84,-26363,114494,-90166
2016-08-22,60200.0,60000.0,427682.0,416.15,-62522,63003,494
2016-08-23,60300.0,59300.0,339312.0,411.29,67816,-51518,-16244
2016-08-24,59400.0,58800.0,380047.0,407.82,3201,-45715,42748
2016-08-25,58800.0,59500.0,337081.0,412.68,-52959,-13928,70551
2016-08-26,58700.0,57800.0,431214.0,400.89,63357,-97522,32720
2016-08-29,57000.0,56700.0,347676.0,393.26,8472,-98479,96788
2016-08-30,56900.0,54800.0,851065.0,380.08,292982,-302017,10964
2016-08-31,54400.0,53200.0,660790.0,368.98,197299,-148868,-46463
2016-09-01,52300.0,52000.0,925078.0,360.66,267998,-285843,18806
2016-09-02,51600.0,52700.0,495837.0,365.52,128246,-57883,-75101
2016-09-05,52300.0,52600.0,480293.0,364.82,153029,-119975,-32950
2016-09-06,53000.0,53600.0,525523.0,371.76,-48570,63743,-10018
2016-09-07,53800.0,53000.0,291165.0,367.6,58773,16741,-83877
2016-09-08,52900.0,52500.0,275440.0,364.13,43281,-19813,-29554
2016-09-09,52300.0,51600.0,377353.0,357.89,179821,-167812,-20423
2016-09-12,50000.0,47700.0,1958606.0,330.84,1088831,-1062216,-64666
2016-09-13,48700.0,48700.0,808938.0,337.77,38808,-130156,88391
2016-09-19,48300.0,48750.0,440261.0,338.12,201579,-121102,-81216
2016-09-20,48600.0,48900.0,348114.0,339.16,159811,-100760,-65106
2016-09-21,49050.0,49900.0,428777.0,346.1,21743,-11061,-18945
2016-09-22,49800.0,49550.0,318642.0,343.67,129341,-58745,-67035
2016-09-23,49200.0,49150.0,387974.0,340.89,118975,-146725,25983
2016-09-26,49200.0,48700.0,269044.0,337.77,89586,-69495,-20402
2016-09-27,48650.0,48950.0,169590.0,339.51,38910,-9547,-28035
2016-09-28,48800.0,48350.0,287724.0,335.34,139265,-60449,-81513
2016-09-29,48750.0,49350.0,329197.0,342.28,45337,1123,-44441
2016-09-30,49350.0,48900.0,229223.0,339.16,43997,-5870,-38329
2016-10-04,49150.0,49050.0,171497.0,340.2,34300,3207,-37607
2016-10-05,49050.0,48400.0,306708.0,335.69,170056,-62590,-108001
2016-10-06,48600.0,48450.0,298717.0,336.04,27978,-18610,-11547
2016-10-07,48350.0,48150.0,262355.0,333.96,10204,-21767,-9395
2016-10-10,47150.0,47800.0,490727.0,331.53,-7997,-83303,90162
2016-10-11,48100.0,47500.0,385295.0,329.45,70510,-50366,-21221
2016-10-12,47000.0,48050.0,229350.0,333.26,-16902,50572,-32331
2016-10-13,48050.0,47300.0,240839.0,328.06,125385,-83137,-41828
2016-10-14,47250.0,47550.0,182098.0,329.8,1781,217,-2497
2016-10-17,47850.0,47300.0,182420.0,328.06,44411,-15921,-30764
2016-10-18,47150.0,47300.0,149976.0,328.06,33529,-12094,-21514
2016-10-19,47300.0,47350.0,175710.0,328.41,58577,-8532,-49507
2016-10-20,47400.0,47100.0,221477.0,326.67,108874,-40292,-70053
2016-10-21,47350.0,48150.0,375137.0,333.96,-45920,24203,19345
2016-10-24,48700.0,48350.0,258556.0,335.34,48704,-8156,-38122
2016-10-25,48350.0,47800.0,217204.0,331.53,24639,1423,-23825
2016-10-26,47850.0,47250.0,223924.0,327.72,74045,-55526,-15153
2016-10-27,47300.0,48000.0,277896.0,332.92,-615,78816,-78146
2016-10-28,48100.0,48350.0,248303.0,335.34,-22296,44940,-22242
2016-10-31,48200.0,47100.0,323617.0,326.67,116248,16063,-123075
2016-11-01,47100.0,46550.0,256549.0,322.86,87952,6877,-94632
2016-11-02,46100.0,45400.0,369063.0,314.88,113824,-8708,-136107
2016-11-03,44950.0,45950.0,229151.0,318.7,-3524,51938,-48227
2016-11-04,46000.0,45600.0,242692.0,316.27,97587,-32617,-65705
2016-11-07,46250.0,47800.0,364493.0,331.53,-132873,100491,31249
2016-11-08,48400.0,48000.0,168677.0,332.92,-6584,15888,-10029
2016-11-09,48350.0,47000.0,471024.0,325.98,-62497,13285,48919
2016-11-10,47500.0,47950.0,276778.0,332.57,-42235,51865,-9629
2016-11-11,47550.0,46850.0,233490.0,324.94,47906,14414,-62387
2016-11-14,47050.0,46800.0,192320.0,324.59,39845,-20141,-19757
2016-11-15,48700.0,49900.0,1766428.0,346.1,-280323,223322,61776
