Symbol,현대건설_시가(원),현대건설_종가(원),현대건설_거래량(주),현대건설_PER(IFRS-연결),현대건설_순매수수량(개인)(주),현대건설_순매수수량(기관계)(주),현대건설_순매수수량(외국인계)(주)
2010-10-29,78800.0,75300.0,605138.0,18.38,174055,85888,-272337
2010-11-01,75400.0,76000.0,506846.0,18.55,40994,113779,-176617
2010-11-02,75500.0,75300.0,818126.0,18.38,118976,49395,-150883
2010-11-03,74900.0,76900.0,770487.0,18.77,-96810,194148,-162129
2010-11-04,77600.0,75000.0,1037319.0,18.31,441325,-181677,-199765
2010-11-05,75800.0,74000.0,543973.0,18.07,105046,-138803,23687
2010-11-08,74100.0,72700.0,1046875.0,17.75,417375,-234717,-83886
2010-11-09,72200.0,72600.0,560750.0,17.72,128920,-64432,-46298
2010-11-10,72400.0,72800.0,604637.0,17.77,108917,14008,-147058
2010-11-11,72800.0,71500.0,1041726.0,17.46,171398,-3090,-205597
2010-11-12,74000.0,73500.0,892262.0,17.94,-144603,58349,6518
2010-11-15,74000.0,73100.0,1218260.0,17.85,256861,-39349,-166673
2010-11-16,68900.0,62200.0,6791730.0,15.18,2826917,-2810531,129053
2010-11-17,57500.0,59200.0,8958919.0,14.45,1293500,-2123959,1152993
2010-11-18,59700.0,59800.0,5129154.0,14.6,888106,-1647674,828237
2010-11-19,60700.0,62400.0,3512571.0,15.23,-51650,-213729,356011
2010-11-22,62400.0,60200.0,3196381.0,14.7,669973,-900121,361690
2010-11-23,61000.0,60100.0,1924836.0,14.67,384834,-309368,-35885
2010-11-24,58400.0,60700.0,2046911.0,14.82,-313890,-74771,374735
2010-11-25,62800.0,63300.0,3454319.0,15.45,-223607,101966,133368
2010-11-26,64100.0,62500.0,1812305.0,15.26,-222063,-44495,225576
2010-11-29,62500.0,60900.0,5472914.0,14.87,-93656,-558905,572085
2010-11-30,62300.0,63200.0,2264477.0,15.43,143329,-23734,-97425
2010-12-01,62400.0,64300.0,2221284.0,15.7,-371013,-225416,617248
2010-12-02,65500.0,67200.0,2783850.0,16.41,-273812,260347,-16289
2010-12-03,66300.0,65400.0,3729455.0,15.97,247825,-345542,124204
2010-12-06,66400.0,66300.0,1401547.0,16.19,-78041,-169891,261281
2010-12-07,66700.0,68000.0,1835833.0,16.6,-448204,172948,284798
2010-12-08,68700.0,66600.0,1235383.0,16.26,64576,-187679,161524
2010-12-09,67000.0,66000.0,1363021.0,16.11,60991,86147,-194868
2010-12-10,66300.0,66900.0,886682.0,16.33,-207213,80365,123430
2010-12-13,66100.0,64300.0,1956071.0,15.7,674013,-595343,-52485
2010-12-14,64000.0,65100.0,2210361.0,15.89,452405,-128494,-274243
2010-12-15,65100.0,64800.0,1218629.0,15.82,15748,3548,-18202
2010-12-16,66800.0,66700.0,3071047.0,16.28,-143575,213791,-114147
2010-12-17,67500.0,69800.0,3637836.0,17.04,-604057,352996,69512
2010-12-20,69800.0,70100.0,3613918.0,17.11,326147,123213,-527312
2010-12-21,74300.0,71600.0,3252206.0,17.48,-106335,307102,-273458
2010-12-22,71800.0,71700.0,1145350.0,17.5,-15648,66370,-57141
2010-12-23,70400.0,70400.0,1039433.0,17.19,-150019,117079,24514
2010-12-24,70100.0,71600.0,848668.0,17.48,-132494,131622,-3394
2010-12-27,71300.0,70600.0,547728.0,17.24,11442,-23720,14424
2010-12-28,70200.0,70300.0,1680053.0,17.16,-144030,48224,77120
2010-12-29,70500.0,72100.0,907941.0,17.6,-226376,164902,73915
2010-12-30,72500.0,72300.0,781112.0,17.65,-43781,191855,-174772
2011-01-03,72900.0,72500.0,843856.0,15.75,59905,-1523,-45653
2011-01-04,72900.0,75000.0,2557357.0,16.29,135970,56520,-119611
2011-01-05,80000.0,80000.0,4376956.0,17.38,-424216,1271167,-983786
2011-01-06,80600.0,80300.0,2109791.0,17.44,-120305,356097,-231209
2011-01-07,79800.0,82000.0,1638014.0,17.81,-81431,10021,6599
2011-01-10,82200.0,82100.0,1363037.0,17.83,-133454,120505,-2158
2011-01-11,82000.0,82200.0,1239646.0,17.86,-207346,358991,-168098
2011-01-12,82700.0,85900.0,2703323.0,18.66,-344319,525729,-180621
2011-01-13,85900.0,85800.0,1306213.0,18.64,222441,-109678,-87763
2011-01-14,86400.0,88300.0,1408197.0,19.18,-248505,348952,-111943
2011-01-17,88400.0,91800.0,2236236.0,19.94,-324862,395326,-115059
2011-01-18,91500.0,89100.0,1744604.0,19.35,451744,150482,-577109
2011-01-19,89200.0,89300.0,1585763.0,19.4,47035,267966,-329903
2011-01-20,89300.0,88300.0,902819.0,19.18,59532,236287,-298431
2011-01-21,87500.0,83800.0,1897538.0,18.2,336607,-15003,-309922
2011-01-24,83500.0,84400.0,1146250.0,18.33,70962,-40115,-38861
2011-01-25,85000.0,86500.0,1207656.0,18.79,-277134,174510,33145
2011-01-26,86700.0,87100.0,551204.0,18.92,-6279,52603,-46223
2011-01-27,87500.0,87200.0,606048.0,18.94,22047,72690,-45798
2011-01-28,87200.0,88400.0,877940.0,19.2,-119672,198530,-82103
2011-01-31,86700.0,86900.0,1026287.0,18.88,-2974,52894,-64060
2011-02-01,88000.0,86200.0,617435.0,18.72,-39766,134087,-75764
2011-02-07,87700.0,89700.0,1371395.0,19.48,-301679,344757,-49700
2011-02-08,89700.0,87200.0,1018398.0,18.94,160550,34775,-212909
2011-02-09,87000.0,85500.0,763532.0,18.57,173255,-68308,-127970
2011-02-10,85100.0,84600.0,1015553.0,18.38,46519,3575,-111735
2011-02-11,82700.0,83500.0,806504.0,18.14,-30529,231715,-211080
2011-02-14,83800.0,82600.0,640536.0,17.94,101059,-50952,-51184
2011-02-15,82000.0,81200.0,1102702.0,17.64,133100,83819,-210351
2011-02-16,82700.0,77900.0,1626627.0,16.92,298350,188538,-499632
2011-02-17,78000.0,77200.0,1216791.0,16.77,-473,104735,-129819
2011-02-18,77300.0,80500.0,1058717.0,17.49,-113832,70929,44377
2011-02-21,79200.0,80100.0,851929.0,17.4,-66478,53675,53374
2011-02-22,78600.0,72300.0,3760718.0,15.71,974214,-299281,-630816
2011-02-23,71700.0,70200.0,2863257.0,15.25,559955,38926,-633010
2011-02-24,69800.0,70900.0,1770326.0,15.4,-202388,391987,-203319
2011-02-25,72700.0,75500.0,1694338.0,16.4,-453497,419801,-48881
2011-02-28,74300.0,74500.0,978318.0,16.18,-20199,120914,-99985
2011-03-02,72500.0,71400.0,1140210.0,15.51,180432,52839,-252363
2011-03-03,72000.0,76100.0,1387449.0,16.53,-237765,479454,-309175
2011-03-04,78100.0,78200.0,1350001.0,16.99,-379314,28392,331680
2011-03-07,78200.0,80300.0,1653840.0,17.44,-197525,19267,249127
2011-03-08,80600.0,80600.0,1073161.0,17.51,56990,168690,-209226
2011-03-09,81200.0,80100.0,832496.0,17.4,-9536,-44253,76892
2011-03-10,80300.0,78800.0,1118008.0,17.12,227680,139446,-389608
2011-03-11,76600.0,77200.0,1049789.0,16.77,18974,157748,-173246
2011-03-14,75500.0,77500.0,1017409.0,16.83,19077,111764,-139374
2011-03-15,77000.0,76400.0,1212966.0,16.6,-198515,235448,-64462
2011-03-16,77000.0,76800.0,928940.0,16.68,-90304,96259,-31562
2011-03-17,75200.0,76400.0,713150.0,16.6,30309,-23418,7767
2011-03-18,77200.0,79700.0,1137106.0,17.31,-272111,221920,42306
2011-03-21,80500.0,80500.0,832462.0,17.49,-13204,-87045,137917
2011-03-22,80700.0,81300.0,1106774.0,17.66,-213192,-58312,266570
2011-03-23,82000.0,82100.0,1053503.0,17.83,-26654,-48098,52393
2011-03-24,83000.0,81700.0,792333.0,17.75,88168,-99542,19088
2011-03-25,82500.0,81200.0,905974.0,17.64,170675,-183832,30704
2011-03-28,80800.0,77400.0,1851541.0,16.81,772786,-671641,-95184
2011-03-29,76800.0,77500.0,900532.0,16.83,217434,-255586,66891
2011-03-30,77700.0,78600.0,1183504.0,17.07,-287,54532,-16433
2011-03-31,79300.0,79200.0,1187026.0,17.2,99653,-163736,71606
2011-04-01,79500.0,80000.0,1152259.0,17.38,-169465,74816,88235
2011-04-04,80500.0,80200.0,1398968.0,17.42,64778,-87534,19390
2011-04-05,80200.0,80500.0,856366.0,17.49,-42742,-20547,54990
2011-04-06,80400.0,80100.0,1165130.0,17.4,-37160,-52658,130807
2011-04-07,80200.0,80800.0,1118290.0,17.55,-108506,136590,11973
2011-04-08,80700.0,85700.0,3219940.0,18.62,-1014873,926565,-76339
2011-04-11,85700.0,86700.0,1335887.0,18.83,-162709,180506,-16170
2011-04-12,86000.0,83200.0,1787871.0,18.07,157369,114929,-206247
2011-04-13,82900.0,83800.0,1259184.0,18.2,239208,51905,-321518
2011-04-14,83500.0,84500.0,1622414.0,18.36,121251,-161862,13297
2011-04-15,84100.0,84000.0,1045923.0,18.25,124887,-111383,-1775
2011-04-18,82500.0,84000.0,2440776.0,18.25,-13278,116274,-96030
2011-04-19,82800.0,81200.0,1476320.0,17.64,282508,-220560,-42808
2011-04-20,81800.0,79700.0,1981151.0,17.31,721272,-716824,33128
2011-04-21,79700.0,78600.0,2331407.0,17.07,573488,-738323,131604
2011-04-22,78700.0,81600.0,2193413.0,17.73,-272438,120977,90248
2011-04-25,82300.0,80900.0,1187318.0,17.57,56781,-5133,-12133
2011-04-26,80900.0,82000.0,1326215.0,17.81,-190174,-10344,161905
2011-04-27,83500.0,88400.0,4939354.0,19.2,-1347733,1054620,212745
2011-04-28,89200.0,87800.0,2269796.0,19.07,-278531,313057,-27414
2011-04-29,87800.0,89900.0,2525081.0,19.53,-659342,470495,159574
2011-05-02,92000.0,90900.0,1624529.0,19.75,-221292,87776,81505
2011-05-03,90200.0,88800.0,1239438.0,19.29,-14703,-77237,129296
2011-05-04,88400.0,87000.0,672928.0,18.9,47854,-62164,30632
2011-05-06,85500.0,83100.0,1379433.0,18.05,114382,52377,-138086
2011-05-09,83100.0,82500.0,767074.0,17.92,85807,-49637,42165
2011-05-11,83500.0,83900.0,741732.0,18.22,57298,-15559,-5837
2011-05-12,82300.0,81800.0,726207.0,17.77,234333,-23377,-203626
2011-05-13,82300.0,81300.0,1255105.0,17.66,229830,-128335,-62881
2011-05-16,80600.0,80500.0,547794.0,17.49,80736,-17779,-44051
2011-05-17,80100.0,81000.0,561311.0,17.59,-36183,50269,6762
2011-05-18,81500.0,82200.0,915652.0,17.86,66801,-49034,-9981
2011-05-19,81800.0,79400.0,923739.0,17.25,206967,-110879,-87155
2011-05-20,79900.0,78400.0,691311.0,17.03,200160,-185273,-10810
2011-05-23,78000.0,76700.0,592965.0,16.66,50417,-29156,-14126
2011-05-24,76100.0,76400.0,520175.0,16.6,54471,15485,-59473
2011-05-25,76600.0,77200.0,599112.0,16.77,-129841,103232,32467
2011-05-26,78900.0,78600.0,551626.0,17.07,-80496,79766,-14217
2011-05-27,79000.0,82800.0,1511343.0,17.99,-359080,281670,-17757
2011-05-30,83700.0,82300.0,646102.0,17.88,-159971,185008,-26108
2011-05-31,82400.0,84000.0,1013994.0,18.25,-299368,231070,1869
2011-06-01,83300.0,85000.0,908927.0,18.46,-401912,370050,25390
2011-06-02,83000.0,84800.0,804311.0,18.42,-109367,87733,24802
2011-06-03,86300.0,84100.0,1070357.0,18.27,45169,-25130,-22729
2011-06-07,83300.0,84100.0,545509.0,18.27,57693,-34322,-11970
2011-06-08,83000.0,78500.0,2263748.0,17.05,931741,-816685,49812
2011-06-09,77500.0,78900.0,1696177.0,17.14,388976,-158933,-124890
2011-06-10,79400.0,78700.0,873347.0,17.1,-23349,25723,34235
2011-06-13,77600.0,78800.0,869911.0,17.12,1206,48003,-78778
2011-06-14,79600.0,82100.0,1265397.0,17.83,-259070,167872,8135
2011-06-15,82400.0,83000.0,615198.0,18.03,-180341,170293,3104
2011-06-16,82000.0,82200.0,494574.0,17.86,-137834,146077,19541
2011-06-17,82600.0,83100.0,1008105.0,18.05,-283117,222012,9490
2011-06-20,84400.0,83500.0,1209586.0,18.14,-107845,86682,74902
2011-06-21,84900.0,84200.0,839820.0,18.29,-117725,56828,1375
2011-06-22,85000.0,83600.0,744888.0,18.16,104031,-101314,65043
2011-06-23,82800.0,83600.0,370539.0,18.16,-51334,36611,33767
2011-06-24,84100.0,84300.0,689277.0,18.31,-101385,45736,55208
2011-06-27,83600.0,84500.0,399343.0,18.36,-3822,-31809,101054
2011-06-28,85400.0,83400.0,998147.0,18.12,-95439,-68961,124643
2011-06-29,84800.0,85900.0,964363.0,18.66,-204687,128792,61549
2011-06-30,86400.0,86100.0,690190.0,18.7,-105457,-11738,117731
2011-07-01,87200.0,87600.0,826329.0,19.03,-174426,103837,67802
2011-07-04,88200.0,87600.0,730432.0,19.03,-163825,103019,43042
2011-07-05,87600.0,86700.0,507405.0,18.83,-53554,3831,58316
2011-07-06,84500.0,86300.0,1186864.0,18.75,115345,-155479,65851
2011-07-07,87000.0,88700.0,1028608.0,19.27,-315195,161950,109456
2011-07-08,89400.0,89000.0,870654.0,19.33,-207834,-111083,316564
2011-07-11,88500.0,87600.0,497516.0,19.03,52700,-58425,3274
2011-07-12,86200.0,86000.0,480222.0,18.68,-40092,78325,-21362
2011-07-13,86200.0,87100.0,620370.0,18.92,163369,-131891,7057
2011-07-14,86800.0,87100.0,530806.0,18.92,45215,29043,-51188
2011-07-15,87100.0,88300.0,444688.0,19.18,-82786,84953,-13309
2011-07-18,87700.0,86400.0,409543.0,18.77,60841,-10485,-32197
2011-07-19,86200.0,86500.0,354262.0,18.79,-9680,17254,10854
2011-07-20,87500.0,88300.0,669299.0,19.18,-46268,56284,-50993
2011-07-21,88400.0,90300.0,1177758.0,19.62,-48661,32545,3828
2011-07-22,90400.0,90600.0,713990.0,19.68,-90850,-64029,138223
2011-07-25,89800.0,89200.0,423615.0,19.38,54963,-43125,-159
2011-07-26,89200.0,86200.0,1126673.0,18.72,287583,-192531,-49945
2011-07-27,86400.0,86500.0,606479.0,18.79,26380,4126,-24519
2011-07-28,85000.0,86900.0,335923.0,18.88,-42817,53230,-7361
2011-07-29,86900.0,86400.0,348986.0,18.77,-27058,29417,12958
2011-08-01,86200.0,85500.0,949322.0,18.57,111523,-76576,-39335
2011-08-02,84600.0,81800.0,1264348.0,17.77,307746,-31795,-257136
2011-08-03,80200.0,78300.0,1488404.0,17.01,206841,-84041,-90619
2011-08-04,79000.0,77200.0,1135621.0,16.77,127637,-117013,-17582
2011-08-05,73000.0,72000.0,1812576.0,15.64,-41380,-37111,121691
2011-08-08,70500.0,68800.0,2022914.0,14.94,-184065,-32098,155168
2011-08-09,66500.0,64700.0,2262838.0,14.05,205956,-45584,-164118
2011-08-10,68100.0,66700.0,1646033.0,14.49,130952,169179,-316124
2011-08-11,63300.0,68000.0,1030253.0,14.77,11780,90075,-100272
2011-08-12,69500.0,66800.0,739346.0,14.51,109069,55479,-184930
2011-08-16,69100.0,70700.0,873477.0,15.36,24207,-49150,15820
2011-08-17,70400.0,70800.0,547113.0,15.38,-7234,-19722,-12244
2011-08-18,70800.0,69600.0,776567.0,15.12,47749,59133,-83077
2011-08-19,66700.0,62800.0,1443345.0,13.64,80017,-140283,20061
2011-08-22,64200.0,60100.0,826144.0,13.06,125518,-43552,-49030
2011-08-23,62700.0,66000.0,1353077.0,14.34,-5818,-7528,61444
2011-08-24,68700.0,67900.0,1709823.0,14.75,-30464,53825,19818
2011-08-25,70000.0,67900.0,895558.0,14.75,52091,13122,-47262
2011-08-26,67500.0,68500.0,482947.0,14.88,-46175,40082,13443
2011-08-29,69400.0,69100.0,859339.0,15.01,171737,-114942,-41425
2011-08-30,71400.0,69600.0,1181972.0,15.12,94344,-229489,72579
2011-08-31,70300.0,71000.0,1589853.0,15.42,109104,-314985,194569
2011-09-01,71400.0,69900.0,1225456.0,15.18,-126764,6971,186304
2011-09-02,69400.0,67400.0,1349078.0,14.64,587256,-483729,-84270
2011-09-05,65800.0,62600.0,935771.0,13.6,251843,25748,-255980
2011-09-06,61000.0,61200.0,1293555.0,13.29,449306,34624,-486381
2011-09-07,62700.0,62600.0,1864425.0,13.6,888562,-70306,-867941
2011-09-08,63400.0,60700.0,1709553.0,13.19,667410,-497241,-163623
2011-09-09,60300.0,61100.0,1105248.0,13.27,-140607,139695,16704
2011-09-14,61600.0,59300.0,991720.0,12.88,105134,-56547,-57599
2011-09-15,61300.0,60600.0,742118.0,13.16,-65797,-5248,75014
2011-09-16,61400.0,64200.0,1285436.0,13.95,-602642,427031,91816
2011-09-19,64100.0,64200.0,938811.0,13.95,-287396,328399,-54280
2011-09-20,63800.0,65100.0,736981.0,14.14,-152959,113113,-4546
2011-09-21,65100.0,65200.0,678829.0,14.16,-104778,34214,59599
2011-09-22,63100.0,62000.0,751054.0,13.47,81338,65951,-101621
2011-09-23,59200.0,57300.0,1209618.0,12.45,253000,-216885,-20434
2011-09-26,57700.0,54600.0,988090.0,11.86,-237341,181824,-9901
2011-09-27,56500.0,57200.0,749373.0,12.43,53832,-81622,-3079
2011-09-28,57300.0,56200.0,797845.0,12.21,84675,52419,-61917
2011-09-29,55300.0,58700.0,814230.0,12.75,-2053,109352,-138884
2011-09-30,58700.0,61100.0,1159239.0,13.27,-289650,370592,-68325
2011-10-04,57100.0,57400.0,1026382.0,12.47,173560,-136040,-37963
2011-10-05,57600.0,52200.0,2408467.0,11.34,379569,-468315,30934
2011-10-06,54700.0,53600.0,765702.0,11.64,-152904,120594,37641
2011-10-07,55800.0,57000.0,1169757.0,12.38,-147214,145441,30018
2011-10-10,56600.0,59000.0,837186.0,12.82,-252683,247281,-6659
2011-10-11,61900.0,62400.0,1550861.0,13.55,-568336,417905,119610
2011-10-12,62400.0,63100.0,662624.0,13.71,-61835,40957,17454
2011-10-13,63800.0,64600.0,804398.0,14.03,-185527,64582,120906
2011-10-14,64100.0,65200.0,564416.0,14.16,-220570,203023,18500
2011-10-17,66700.0,68500.0,1204536.0,14.88,-500108,445594,-40144
2011-10-18,66500.0,68500.0,1094949.0,14.88,-347945,336515,9483
2011-10-19,69300.0,68800.0,527398.0,14.94,-90240,23104,10312
2011-10-20,68800.0,64100.0,627808.0,13.92,-39018,48329,3180
2011-10-21,69300.0,68300.0,1269558.0,14.84,57969,31302,-23758
2011-10-24,70100.0,71500.0,1221019.0,15.53,-62961,-70355,53597
2011-10-25,71500.0,70800.0,586228.0,15.38,-9544,-4334,40917
2011-10-26,69500.0,72300.0,794863.0,15.71,-221668,127433,2006
2011-10-27,73500.0,72300.0,697886.0,15.71,-13788,11840,-23100
2011-10-28,74100.0,72800.0,877800.0,15.81,-213408,42586,166976
2011-10-31,72700.0,71900.0,455704.0,15.62,-72277,73918,20608
2011-11-01,70500.0,71100.0,518805.0,15.44,94542,-33059,-41445
2011-11-02,68300.0,70900.0,698526.0,15.4,144020,-106366,-24238
2011-11-03,71200.0,68900.0,415573.0,14.97,33873,-3352,-965
2011-11-04,70700.0,71200.0,518820.0,15.47,-41454,17998,42473
2011-11-07,71700.0,71400.0,349024.0,15.51,-80116,82034,30279
2011-11-08,71800.0,70700.0,434471.0,15.36,-160128,122183,22041
2011-11-09,71700.0,70900.0,456404.0,15.4,-166731,25503,104444
2011-11-10,68100.0,65500.0,1385898.0,14.23,465710,-21653,-341568
2011-11-11,66700.0,67400.0,555378.0,14.64,26689,106645,-108049
2011-11-14,68200.0,68800.0,438899.0,14.94,-95376,55264,24812
2011-11-15,67800.0,66900.0,659201.0,14.53,140343,-138974,19490
2011-11-16,67200.0,65200.0,503286.0,14.16,97656,-85632,17375
2011-11-17,65000.0,66200.0,678598.0,14.38,111946,-57747,-73108
2011-11-18,64100.0,64200.0,451695.0,13.95,82604,27100,-67400
2011-11-21,64600.0,63900.0,313482.0,13.88,2992,-10292,94
2011-11-22,63100.0,63600.0,253517.0,13.82,15707,14814,-37532
2011-11-23,63200.0,62000.0,419251.0,13.47,-44081,94285,-48203
2011-11-24,61500.0,61500.0,428325.0,13.36,1061,131909,-133993
2011-11-25,61400.0,61400.0,268933.0,13.34,-39311,60309,-26508
2011-11-28,62000.0,64400.0,462392.0,13.99,-91325,71204,-26473
2011-11-29,65100.0,65400.0,519086.0,14.21,-85691,74173,-39350
2011-11-30,64700.0,64500.0,331732.0,14.01,-43315,40762,-14327
2011-12-01,67200.0,68000.0,1022518.0,14.77,-466436,397090,54172
2011-12-02,67300.0,68600.0,355389.0,14.9,-110677,76829,27836
2011-12-05,69300.0,68300.0,220338.0,14.84,13286,-6151,-12044
2011-12-06,67700.0,68600.0,416505.0,14.9,-152554,141127,12038
2011-12-07,69800.0,70400.0,804563.0,15.29,-236807,163415,47537
2011-12-08,70400.0,70400.0,505072.0,15.29,-169715,137059,49586
2011-12-09,69200.0,68500.0,310988.0,14.88,80933,-44033,-10979
2011-12-12,70000.0,70700.0,386210.0,15.36,-113407,-38393,134947
2011-12-13,70000.0,70300.0,548279.0,15.27,-136940,151711,3769
2011-12-14,70300.0,71000.0,396039.0,15.42,-124715,129691,-6122
2011-12-15,69500.0,68700.0,619475.0,14.92,97769,-121047,53749
2011-12-16,68700.0,68000.0,374619.0,14.77,41310,-59685,62367
2011-12-19,67600.0,67300.0,1091380.0,14.62,-26919,-189606,264611
2011-12-20,67500.0,67200.0,761099.0,14.6,61800,-211842,142153
2011-12-21,68800.0,70800.0,738098.0,15.38,-287974,134382,143360
2011-12-22,71000.0,72000.0,836803.0,15.64,-301298,220705,30968
2011-12-23,72800.0,72300.0,410075.0,15.71,-150757,81894,33614
2011-12-26,72300.0,72100.0,281355.0,15.66,-50128,11981,35713
2011-12-27,72100.0,71800.0,377241.0,15.6,-79200,69452,12505
2011-12-28,71300.0,69600.0,449470.0,15.12,122924,-68920,-23836
2011-12-29,69600.0,70400.0,384787.0,15.29,-22758,10067,36546
2012-01-02,70200.0,71900.0,378989.0,12.61,-73271,117478,-22055
2012-01-03,72100.0,72500.0,690015.0,12.72,-152144,71579,86179
2012-01-04,72500.0,72600.0,587162.0,12.74,-205698,125374,82023
2012-01-05,73300.0,72000.0,455237.0,12.63,24702,-710,-39070
2012-01-06,71100.0,71400.0,454704.0,12.53,-45282,-67809,146222
2012-01-09,71100.0,69600.0,491272.0,12.21,160216,2142,-115183
2012-01-10,69600.0,70000.0,481925.0,12.28,-28562,-49761,36706
2012-01-11,70400.0,69700.0,359751.0,12.23,15724,-71123,91114
2012-01-12,70200.0,70100.0,354414.0,12.3,45383,-85614,50800
2012-01-13,69900.0,69900.0,470133.0,12.26,9941,-4482,-11711
2012-01-16,69300.0,68800.0,465619.0,12.07,95357,73250,-168574
2012-01-17,69200.0,72300.0,741116.0,12.68,-228522,36532,169573
2012-01-18,71900.0,72500.0,401012.0,12.72,-52206,33214,14709
2012-01-19,72500.0,70800.0,1347918.0,12.42,429186,-286931,-19899
2012-01-20,70800.0,71500.0,656554.0,12.54,-137003,51759,93724
2012-01-25,71600.0,73000.0,922946.0,12.81,-167125,617,175417
2012-01-26,73500.0,73300.0,483192.0,12.86,-106252,31518,76004
2012-01-27,73300.0,74000.0,520486.0,12.98,-58381,-14413,91420
2012-01-30,73700.0,72000.0,434315.0,12.63,47479,75089,-124312
2012-01-31,71000.0,71600.0,1419990.0,12.56,210720,23816,-220422
2012-02-01,71700.0,75000.0,1392720.0,13.16,-392740,291307,40307
2012-02-02,77000.0,79000.0,1550710.0,13.86,-677615,447524,187580
2012-02-03,79600.0,78600.0,695477.0,13.79,-163692,263189,-80458
2012-02-06,78600.0,78700.0,637067.0,13.81,-82784,121316,-54919
2012-02-07,79200.0,78500.0,446032.0,13.77,15385,-15337,5670
2012-02-08,78800.0,80800.0,661851.0,14.17,-235984,151532,73479
2012-02-09,81200.0,82900.0,685318.0,14.54,-177030,136353,38064
2012-02-10,82900.0,81800.0,547825.0,14.35,7084,-20911,18044
2012-02-13,81600.0,81500.0,418987.0,14.3,50036,-28437,-27535
2012-02-14,80900.0,80700.0,423071.0,14.16,50103,11429,-31318
2012-02-15,80500.0,81000.0,455758.0,14.21,53633,-11204,-62161
2012-02-16,80800.0,80500.0,662713.0,14.12,-51097,-78641,138934
2012-02-17,81500.0,82200.0,524363.0,14.42,-106745,100532,-19833
